arm,window_end,baseline_sharpe,candidate_sharpe,candidate_leads
D2_median_core_top3,2022-11-21,0.8240861722656203,-0.1965955345586847,False
D2_median_core_top3,2022-12-20,0.8464569593147835,-0.23554644154777354,False
D2_median_core_top3,2023-01-19,0.887578086191214,-0.24749737985495865,False
D2_median_core_top3,2023-02-24,0.781488917435759,-0.33748915611724534,False
D2_median_core_top3,2023-03-27,0.6823584564810792,-0.447125301791854,False
D2_median_core_top3,2023-04-26,0.9219581761331443,-0.21744007963238915,False
D2_median_core_top3,2023-05-30,0.8628110664601772,-0.290148486492039,False
D2_median_core_top3,2023-06-30,1.0011971751145132,-0.17872365569436843,False
D2_median_core_top3,2023-07-31,0.9780798185497888,-0.072568251962442,False
D2_median_core_top3,2023-08-29,0.8959753055161255,-0.08358167849242273,False
D2_median_core_top3,2023-09-27,0.9729958912836632,-0.006471614830389613,False
D2_median_core_top3,2023-11-03,0.8281395226249755,0.04073699123969447,False
D2_median_core_top3,2023-12-04,0.83274121435454,0.04484208000058864,False
D2_median_core_top3,2024-01-03,0.7597546167054126,0.023206370669488968,False
D2_median_core_top3,2024-02-01,0.7277464097861504,0.04418724946743843,False
D2_median_core_top3,2024-03-11,0.8304953824181004,0.2157484702599338,False
D2_median_core_top3,2024-04-11,1.1363951952964817,0.32989547025512794,False
D2_median_core_top3,2024-05-15,1.14099061147014,0.6226720166470867,False
D2_median_core_top3,2024-06-14,1.1092458690601288,0.47697298775857955,False
D2_median_core_top3,2024-07-15,1.2168281299766102,0.582021944615956,False
D2_median_core_top3,2024-08-13,1.0675746244872975,0.5740839031811726,False
D2_median_core_top3,2024-09-11,1.0836255043188774,0.5443971615744363,False
D2_median_core_top3,2024-10-21,1.2193146578607557,0.5519218295007932,False
D2_median_core_top3,2024-11-19,1.114579362995311,0.5617573691166379,False
D2_median_core_top3,2024-12-18,1.1121493190862655,0.4808857872169759,False
D2_median_core_top3,2025-01-17,1.1152991114648558,0.5547911780365447,False
D2_median_core_top3,2025-02-25,1.201853024702203,0.8014377279020732,False
D2_median_core_top3,2025-03-26,1.1967590168913995,0.8101657124193918,False
D2_median_core_top3,2025-04-25,1.224774186372579,0.6246414323361452,False
D2_median_core_top3,2025-05-29,1.29766094738427,0.6625949111252409,False
D2_median_core_top3,2025-06-30,1.3858234098795634,0.7776476797083843,False
D2_median_core_top3,2025-07-29,1.3788506141583177,0.8090179489939164,False
D2_median_core_top3,2025-08-27,1.4709662214567236,0.9323514186400778,False
D2_median_core_top3,2025-09-25,1.4876642529608353,1.0246623164897715,False
D2_median_core_top3,2025-11-03,1.5519390116282097,1.0057690069716259,False
D2_median_core_top3,2025-12-02,1.4449353035149481,0.8797411466558919,False
D2_median_core_top3,2025-12-31,1.3490239587874078,0.8924109029313645,False
D2_median_core_top3,2026-02-02,1.2577503116288447,0.8698870284457346,False
D2_median_core_top3,2026-03-11,1.2939889490545178,1.0693442087062723,False
D2_median_core_top3,2026-04-10,1.1693995275983813,1.041098453598894,False
D2_median_core_top3,2026-05-14,1.3277841292856303,1.1954866183005812,False
D2_median_core_top3,2026-06-12,1.3776785943372152,1.0867922945282065,False
D2_median_core_top3,2026-07-14,1.247527229359787,1.1089513581151222,False
D2_median_core_top3,2026-08-12,1.2489434477307266,0.960717392368361,False
D3_best_core_top2,2017-02-09,1.4540269671948867,1.501041479035455,True
D3_best_core_top2,2017-03-10,1.3810988746224735,1.428722035107372,True
D3_best_core_top2,2017-04-12,1.3056827022020154,1.3537420292392843,True
D3_best_core_top2,2017-05-12,1.2908910835518335,1.3391191349379228,True
D3_best_core_top2,2017-06-14,1.4254494847049464,1.4734651749593137,True
D3_best_core_top2,2017-07-13,1.3928318345356012,1.4409149448340983,True
D3_best_core_top2,2017-08-11,1.4548039238056452,1.5028649386840576,True
D3_best_core_top2,2017-09-11,1.406542605668259,1.4547971930443797,True
D3_best_core_top2,2017-10-17,1.3728024167490775,1.433778126817627,True
D3_best_core_top2,2017-11-15,1.3645578903168318,1.4097148718123473,True
D3_best_core_top2,2017-12-14,1.4227297622514936,1.4215180663692872,False
D3_best_core_top2,2018-01-15,1.2372958520719182,1.2361562026673323,False
D3_best_core_top2,2018-02-13,1.0413149850879846,1.0403258830820379,False
D3_best_core_top2,2018-03-21,1.2067696362290994,1.2055940873270035,False
D3_best_core_top2,2018-04-23,1.02571034652644,1.0246854632745468,False
D3_best_core_top2,2018-05-24,0.960975963098168,0.959959116646684,False
D3_best_core_top2,2018-06-25,0.8026415163413967,0.8016882933115941,False
D3_best_core_top2,2018-07-24,0.9767902267868361,0.9588028237501423,False
D3_best_core_top2,2018-08-22,1.0619876777122914,1.0773195143074297,True
D3_best_core_top2,2018-09-20,0.9995901922696834,1.0153913338708414,True
D3_best_core_top2,2018-10-29,0.9337135326197259,0.9494404588959104,True
D3_best_core_top2,2018-11-27,0.7107791145950325,0.7281870644165369,True
D3_best_core_top2,2018-12-26,0.904081917284217,0.9218481397572846,True
D3_best_core_top2,2019-01-28,1.1881440744675429,1.2063356044758764,True
D3_best_core_top2,2019-03-05,1.7605666807474154,1.7777993278354398,True
D3_best_core_top2,2019-04-03,1.519580728631467,1.5365983619420789,True
D3_best_core_top2,2019-05-08,1.3908133783601515,1.4078852744844896,True
D3_best_core_top2,2019-06-06,1.3668763695489077,1.3841645845263477,True
D3_best_core_top2,2019-07-08,1.3400332418897365,1.3572024796712499,True
D3_best_core_top2,2019-08-06,1.4571805378313205,1.4745116582246138,True
D3_best_core_top2,2019-09-04,1.4879558392561467,1.5050888534873739,True
D3_best_core_top2,2019-10-11,1.4288361824419744,1.4458285190451805,True
D3_best_core_top2,2019-11-11,1.4425227135533176,1.4595678961166398,True
D3_best_core_top2,2019-12-10,1.4961353897077805,1.5131166050230067,True
D3_best_core_top2,2020-01-09,1.644824318759851,1.6617564285003126,True
D3_best_core_top2,2020-02-17,1.6315083341924606,1.6471594899371051,True
D3_best_core_top2,2020-03-17,1.2225823666520708,1.2377840741246962,True
D3_best_core_top2,2020-04-16,1.341301036898031,1.3562246132832059,True
D3_best_core_top2,2020-05-20,1.2966981963007067,1.3115952827098667,True
D3_best_core_top2,2020-06-18,1.3207618462424113,1.3354608493599156,True
D3_best_core_top2,2020-07-21,1.3344408446299667,1.3313259360896197,False
D3_best_core_top2,2020-08-19,1.144612929099091,1.102101008394354,False
D3_best_core_top2,2020-09-17,1.2127994633772934,0.9232979557650076,False
D3_best_core_top2,2020-10-26,1.100124950673044,0.8170807442928743,False
D3_best_core_top2,2020-11-24,1.1483382614893272,0.8529620655707573,False
D3_best_core_top2,2020-12-23,1.1823032408451017,0.8884133060402939,False
D3_best_core_top2,2021-01-22,1.2168340429158262,0.8756662455701191,False
D3_best_core_top2,2021-03-01,1.0637568352369795,0.6780252222261657,False
D3_best_core_top2,2021-03-30,1.1098228643307841,0.6091754130896825,False
D3_best_core_top2,2021-04-29,1.132801955020333,0.653007074206999,False
D3_best_core_top2,2021-06-02,1.1182659481296726,0.6548403227351177,False
D3_best_core_top2,2021-07-02,1.1558509166700104,0.6895143965111699,False
D3_best_core_top2,2021-08-02,1.011576491916176,0.5591511745560752,False
D3_best_core_top2,2021-08-31,0.886501659689627,0.5635619945222302,False
D3_best_core_top2,2021-10-08,0.9203785994180728,0.4632064821130494,False
D3_best_core_top2,2021-11-08,0.975845920808816,0.5008119996544198,False
D3_best_core_top2,2021-12-07,1.007403781856701,0.557435346978599,False
D3_best_core_top2,2022-01-06,1.0165219885755568,0.5694877729568381,False
D3_best_core_top2,2022-02-11,0.9344293634676825,0.41123221111018415,False
D3_best_core_top2,2022-03-14,1.0331899427258064,0.5031087056741681,False
D3_best_core_top2,2022-04-14,0.6618407436355519,0.1644890192046628,False
D3_best_core_top2,2022-05-18,0.5825589845254928,0.08658734860829177,False
D3_best_core_top2,2022-06-17,0.8122868162425112,0.2934468656827135,False
D3_best_core_top2,2022-07-18,0.8474993673560827,0.2117946786970825,False
D3_best_core_top2,2022-08-16,0.9962028547142852,0.2991182540695503,False
D3_best_core_top2,2022-09-15,0.8152413444364814,0.03887294078836427,False
D3_best_core_top2,2022-10-21,0.733636947001065,-0.07437997734836341,False
D3_best_core_top2,2022-11-21,0.8240861722656203,-0.09840864622804318,False
D3_best_core_top2,2022-12-20,0.8464569593147835,-0.12530432569836297,False
D3_best_core_top2,2023-01-19,0.887578086191214,-0.09345213738404233,False
D3_best_core_top2,2023-02-24,0.781488917435759,-0.18827618396685908,False
D3_best_core_top2,2023-03-27,0.6823584564810792,-0.2959519414071361,False
D3_best_core_top2,2023-04-26,0.9219581761331443,-0.043778704823241074,False
D3_best_core_top2,2023-05-30,0.8628110664601772,-0.09923649680437344,False
D3_best_core_top2,2023-06-30,1.0011971751145132,0.014860699942339347,False
D3_best_core_top2,2023-07-31,0.9780798185497888,-0.011802803550399877,False
D3_best_core_top2,2023-08-29,0.8959753055161255,-0.13665575722605414,False
D3_best_core_top2,2023-09-27,0.9729958912836632,-0.05410962397916205,False
D3_best_core_top2,2023-11-03,0.8281395226249755,-0.0065218187508816194,False
D3_best_core_top2,2023-12-04,0.83274121435454,-0.02139965677042852,False
D3_best_core_top2,2024-01-03,0.7597546167054126,-0.0827835924029884,False
D3_best_core_top2,2024-02-01,0.7277464097861504,-0.1515734425928713,False
D3_best_core_top2,2024-03-11,0.8304953824181004,-0.004553177718632518,False
D3_best_core_top2,2024-04-11,1.1363951952964817,0.2931536189571471,False
D3_best_core_top2,2024-05-15,1.14099061147014,0.6156924320167956,False
D3_best_core_top2,2024-06-14,1.1092458690601288,0.4775924645867074,False
D3_best_core_top2,2024-07-15,1.2168281299766102,0.5408975890148036,False
D3_best_core_top2,2024-08-13,1.0675746244872975,0.36678322430948035,False
D3_best_core_top2,2024-09-11,1.0836255043188774,0.45503126544982236,False
D3_best_core_top2,2024-10-21,1.2193146578607557,0.6635703587351067,False
D3_best_core_top2,2024-11-19,1.114579362995311,0.6864012158301049,False
D3_best_core_top2,2024-12-18,1.1121493190862655,0.5867854357547103,False
D3_best_core_top2,2025-01-17,1.1152991114648558,0.5552684328610891,False
D3_best_core_top2,2025-02-25,1.201853024702203,0.7469137660403176,False
D3_best_core_top2,2025-03-26,1.1967590168913995,0.7714795153345921,False
D3_best_core_top2,2025-04-25,1.224774186372579,0.8101756068890577,False
D3_best_core_top2,2025-05-29,1.29766094738427,0.8914224910058981,False
D3_best_core_top2,2025-06-30,1.3858234098795634,1.0115433871823187,False
D3_best_core_top2,2025-07-29,1.3788506141583177,1.0586573011479972,False
D3_best_core_top2,2025-08-27,1.4709662214567236,1.276064581422342,False
D3_best_core_top2,2025-09-25,1.4876642529608353,1.2470284348321155,False
D3_best_core_top2,2025-11-03,1.5519390116282097,1.2933294973967302,False
D3_best_core_top2,2025-12-02,1.4449353035149481,1.1457726909598651,False
D3_best_core_top2,2025-12-31,1.3490239587874078,1.2467381801221813,False
D3_best_core_top2,2026-02-02,1.2577503116288447,1.1727990801142225,False
D3_best_core_top2,2026-03-11,1.2939889490545178,1.3436067064922157,True
D3_best_core_top2,2026-04-10,1.1693995275983813,1.194747414359817,True
D3_best_core_top2,2026-05-14,1.3277841292856303,1.430745133710427,True
D3_best_core_top2,2026-06-12,1.3776785943372152,1.311457882905453,False
D3_best_core_top2,2026-07-14,1.247527229359787,1.3062449191123313,True
D3_best_core_top2,2026-08-12,1.2489434477307266,1.1321003767785744,False
