start,end,baseline_annual_return,selected_annual_return,annual_return_delta,baseline_sharpe,selected_sharpe,sharpe_delta,dual_improvement
2021-06-04,2024-07-16,0.23335495980310417,0.27684538433833294,0.04349042453522878,1.283179585563165,1.4182055893923462,0.13502600382918128,True
2021-07-06,2024-08-14,0.1873898191782568,0.23516806817073976,0.04777824899248295,1.0642694487201092,1.2205237466263577,0.15625429790624845,True
2021-08-04,2024-09-12,0.19507557140251985,0.22514739982238163,0.03007182841986178,1.1034113626657243,1.1689401004750577,0.06552873780933344,True
2021-09-02,2024-10-22,0.3518564213160056,0.3822648674309037,0.030408446114898124,1.2381257367761132,1.2826790641963033,0.044553327420190136,True
2021-10-12,2024-11-20,0.3222073146528672,0.3933457397920863,0.07113842513921909,1.1429335254135782,1.2965614119735223,0.15362788655994408,True
2021-11-10,2024-12-19,0.3115435234042052,0.393457175311307,0.08191365190710176,1.115567170163724,1.2931649996782946,0.1775978295145706,True
2021-12-09,2025-01-20,0.3103792831753127,0.37800566787559164,0.06762638470027893,1.1105403289102982,1.2534015976420199,0.14286126873172167,True
2022-01-10,2025-02-26,0.35121115033289385,0.41480224755954653,0.06359109722665268,1.2168539833791714,1.3437799855848596,0.12692600220568817,True
2022-02-15,2025-03-27,0.34358190530269406,0.3957509290048531,0.052169023702159034,1.196054285727557,1.2943670271649195,0.09831274143736257,True
2022-03-16,2025-04-28,0.3697356983063391,0.3661190781579249,-0.00361662014841424,1.256681787077703,1.2186744774433966,-0.03800730963430632,False
2022-04-18,2025-05-30,0.39464466417870736,0.4051595536772046,0.010514889498497215,1.322748978892243,1.323345179597079,0.000596200704835903,True
2022-05-20,2025-07-01,0.4116107732190637,0.4492331420239175,0.03762236880485381,1.3678058603596244,1.4293786522176013,0.06157279185797693,True
2022-06-21,2025-07-30,0.40427269577163316,0.4145979553879997,0.010325259616366544,1.356004777899676,1.3508021657249243,-0.0052026121747517085,False
2022-07-20,2025-08-28,0.4828152440265956,0.500350561243236,0.017535317216640367,1.548474770203313,1.5511796199778225,0.0027048497745094657,True
2022-08-18,2025-09-26,0.4750126537353907,0.48236551453155596,0.0073528607961652614,1.5092052724744565,1.4854489606641101,-0.02375631181034632,False
2022-09-19,2025-11-04,0.4985881522740574,0.5342509677218901,0.035662815447832674,1.5501062307266678,1.5891099741654842,0.03900374343881641,True
2022-10-25,2025-12-03,0.4578176049853586,0.521055118698807,0.06323751371344843,1.4441247691480275,1.5548516906984813,0.11072692155045383,True
2022-11-23,2026-01-05,0.4387832146943089,0.5449952980537038,0.10621208335939492,1.3985737548743495,1.6180834417026848,0.21950968682833527,True
2022-12-22,2026-02-03,0.42723925461207757,0.6234422002686175,0.19620294565653995,1.3254823359995818,1.7335905556172704,0.4081082196176886,True
2023-01-30,2026-03-12,0.422123258994473,0.5777493643027123,0.15562610530823928,1.2990909731657612,1.6225784390104543,0.3234874658446931,True
2023-02-28,2026-04-13,0.3789013972348314,0.5523832306310059,0.1734818333961745,1.1878274145509011,1.5540306091224885,0.36620319457158734,True
2023-03-29,2026-05-15,0.45018745578397,0.6596453357398662,0.20945787995589615,1.3445543476682666,1.7566921815887637,0.4121378339204971,True
2023-04-28,2026-06-15,0.5011073822801149,0.7107929477856043,0.20968556550548945,1.4329579373464185,1.8236417570922043,0.3906838197457858,True
2023-06-01,2026-07-15,0.4335130305590711,0.5589283569213794,0.12541532636230834,1.2740755543857214,1.5174472084493218,0.2433716540636004,True
2023-07-04,2026-08-13,0.4197103165784122,0.5659734580728519,0.14626314149443975,1.2403041903615284,1.521239175199586,0.28093498483805757,True
