sample,annual_return_delta,sharpe_delta
316,0.10656263437913016,0.23636147321736756
317,0.05696449036751572,0.19640128686336034
318,0.019193858365991856,0.03218669222497739
319,0.01941028634776587,0.058165238883406634
320,0.0864918188379229,0.22485403539008275
321,-0.013678054437035403,-0.07267415428390134
322,0.040902264847062275,0.11134021489562063
323,0.045197870069205726,0.13095437897822637
324,0.05418440594205598,0.11774233740604667
325,0.05557045060880661,0.12822744801791042
326,-0.04494505721990438,-0.14382426468664034
327,0.11647488561728925,0.2958610719036676
328,0.00520099397773599,-0.0033216117122607525
329,0.11489509509321438,0.31984032094806225
330,0.035701196905341126,0.10202473522298527
331,0.0650954785706852,0.16129238517320754
332,0.0520074082818438,0.16686869761724743
333,0.028461105147968846,0.08812900223736386
334,0.04868778401760676,0.13914191723663039
335,0.06552124071231447,0.17125180229002135
336,0.11914914433242219,0.339956275696746
337,0.1053385501432691,0.29222291709404935
338,0.09663030675443096,0.2997440640127298
339,0.052259143054935286,0.12994406317533702
340,-0.026946364066994022,-0.08890658498308635
341,0.08545658631142561,0.24384723064727132
342,0.11580667184024174,0.31296684003528674
343,-0.002511029390068309,-0.025851772265637507
344,0.012460522121840345,0.03523100524033418
345,0.036331604437486176,0.10873118088653111
346,-0.06002426239033931,-0.1814365248107258
347,0.1419490672811412,0.3329420187068075
348,0.1564504969091285,0.3642372127780906
349,0.08740031519785907,0.28317051306476804
350,0.050577295607132866,0.1123336692805692
351,0.17025292867419162,0.48600757337976197
352,0.08831416705372552,0.2173366544332178
353,0.010913590321578237,0.015492107910733965
354,0.15524973855365243,0.5163670264707854
355,-8.778928936958863e-05,-0.004599164191910754
356,0.045018584958811614,0.14340190930115493
357,0.014944430660396746,0.01843729525588489
358,0.13199286221059814,0.40294911696480673
359,0.0606288566741231,0.15696385157631987
360,-0.09632374384310882,-0.30524265727861877
361,-0.022052140086571415,-0.03647758549383129
362,0.10750121698441406,0.2579249199920026
363,0.07615628849993383,0.19246550229122983
364,0.06192443045931273,0.19507947620726718
365,0.015002040753929524,0.03497143903395106
366,0.0309568553292332,0.06120066817332925
367,0.0018226586003655676,0.011573477912723451
368,0.1866457061497513,0.46919086749108785
369,0.052972105831179395,0.1240726254946607
370,0.07506990473272124,0.20953865171862485
371,0.08519685097270613,0.2757564126744747
372,0.03222980215369575,0.08850420884817312
373,0.141072857846807,0.38550205372953994
374,0.0753853178546684,0.19846959393257446
375,0.18243338844382118,0.5291134131746833
376,0.08816005611762523,0.22984491006883845
377,0.07132884940403761,0.19016479703847278
378,0.03384439581704779,0.08896867499076189
379,0.12549382354838712,0.2698115567180206
380,0.19813057298528025,0.5020556321244447
381,0.09675785282193594,0.2515254542108123
382,0.05978656035427887,0.19992004483360493
383,0.06753690915848831,0.20415566121116413
384,-0.02015514197757251,-0.06447918879713721
385,0.06257006263423381,0.1921735928502626
386,0.08084674110509549,0.21419441336467737
387,-0.018146440839480693,-0.07789440353240762
388,0.05602482330179526,0.16286075535452338
389,0.017498579134392456,0.03506665136232301
390,0.09942471563929023,0.2731971295714064
391,-0.04919266995480531,-0.12089020436677833
392,0.025572404453581,0.03153895518602057
