family,q_window,rsi_weight,threshold,rebalance_days,train_days,train_annual_return,train_sharpe,train_max_drawdown,train_total_return,test_days,test_annual_return,test_sharpe,test_max_drawdown,test_total_return,full_days,full_annual_return,full_sharpe,full_max_drawdown,full_total_return,full_annual_turnover,train_joint_improvement,test_joint_improvement,full_joint_improvement,dual_improvement_train_and_test
top1_lo,40,4.0,,3,2195,0.06785010512808465,0.3896732291828898,-0.3845973855091589,0.7714696582985532,958,0.06875483330169208,0.3979738900658585,-0.31559218794389055,0.2876048000054816,3153,0.06812491454962721,0.39218939894209587,-0.3876590886652388,1.2809528350892938,69.93339676498573,-0.7472679701635687,-0.8262107632810946,-0.777067801619429,False
top1_lo,40,4.0,,5,2195,0.08550138764232562,0.46259264306230613,-0.4425087432728031,1.0433932144875726,958,0.20443099802064357,0.8011979556111366,-0.2963763426037225,1.0281475046266304,3153,0.12033813626183698,0.5752601913260843,-0.4425087432728031,3.14430284893396,56.18648905803996,-0.6815194433098659,-0.4832667697440646,-0.6062050801351233,False
top1_lo,40,4.0,,10,2195,0.038727444620360485,0.2768688980320877,-0.36213275756393926,0.3923045123521369,958,0.04974135904023069,0.3098904997197914,-0.37092409893485767,0.2026693302444531,3153,0.0420616085779868,0.2873242954466053,-0.37092409893485856,0.6744819353668716,36.36536631779258,-0.8557457549873366,-0.8742704708041235,-0.8623574513127226,False
top1_lo,40,4.0,,20,2195,0.11044271056304122,0.5508443573254396,-0.4892598539873131,1.4904967277536039,958,0.0146977319621302,0.1817771636429671,-0.362404233349491,0.05703527068550884,3153,0.08043349185393889,0.4396121222473069,-0.4892598539873131,1.6325428827623956,22.298763082778304,-0.58861654866204,-0.962849046437368,-0.7367891720530244,False
top1_lo,60,0.1,,1,2171,0.03447252230617348,0.2613760695098717,-0.6841859188024401,0.33907531289816006,958,0.21777773024030767,0.8272682904823426,-0.2550874890082223,1.1149218678178396,3129,0.08745347245081603,0.44893059246207423,-0.6841859188024401,1.832039661903344,40.510067114093964,-0.871594737847876,-0.44953069194762607,-0.7138169640525178,False
top1_lo,60,0.1,,2,2171,0.014863475015951977,0.1872151869532535,-0.6974408254652104,0.13553931858169,958,0.18668381536832568,0.7399108168248717,-0.29433568594938153,0.9168629591484032,3129,0.06464501477080598,0.368731539242852,-0.6974408254652104,1.176673258445856,35.19463087248322,-0.9446356611516916,-0.5281257153475502,-0.7884554373025762,False
top1_lo,60,0.1,,3,2171,0.02949773620146412,0.24254920777207611,-0.6755170886612265,0.2846025752020025,958,0.1888957333576411,0.7395599355274188,-0.3211610387415844,0.9304812865192489,3129,0.07588667214449552,0.4077164850290451,-0.6755170886612265,1.4799012320419087,31.328859060402685,-0.8901251113509356,-0.522534726022317,-0.7516682000880308,False
top1_lo,60,0.1,,5,2171,0.04642619859927155,0.3063859139393069,-0.666654795766905,0.47839739824386096,958,0.22036681575534134,0.8398780567231003,-0.2550410754294248,1.132066603740567,3129,0.09686974363801437,0.4821530015972859,-0.666654795766905,2.1520417198526793,27.302013422818792,-0.827068987034974,-0.4429863491887206,-0.6830031267040606,False
top1_lo,60,0.1,,10,2171,0.05834080194344926,0.34930950960986223,-0.6524837678654695,0.6298625423432604,958,0.16083025268948115,0.6707607563769451,-0.2997490723952877,0.7628848083843844,3129,0.08871974780560987,0.45311774258693427,-0.6524837678654695,1.8732599156516812,20.697986577181208,-0.7826887774216574,-0.5934748800339867,-0.7096732003433731,False
top1_lo,60,0.1,,20,2175,0.10187676534552081,0.5198505253044001,-0.579546097025851,1.3101923225117162,958,0.1999156646864484,0.7875282584783291,-0.275039632499968,0.9993939953966451,3133,0.1309728872539031,0.6086646901183812,-0.579546097025851,3.618984657841354,14.880306415576126,-0.6205234811303806,-0.49468002312565484,-0.5714038853950671,False
top1_lo,60,0.25,,1,2171,0.03447252230617348,0.2613760695098717,-0.6841859188024401,0.33907531289816006,958,0.21777773024030767,0.8272682904823426,-0.2550874890082223,1.1149218678178396,3129,0.08745347245081603,0.44893059246207423,-0.6841859188024401,1.832039661903344,40.510067114093964,-0.871594737847876,-0.44953069194762607,-0.7138169640525178,False
top1_lo,60,0.25,,2,2171,0.014863475015951977,0.1872151869532535,-0.6974408254652104,0.13553931858169,958,0.18668381536832568,0.7399108168248717,-0.29433568594938153,0.9168629591484032,3129,0.06464501477080598,0.368731539242852,-0.6974408254652104,1.176673258445856,35.19463087248322,-0.9446356611516916,-0.5281257153475502,-0.7884554373025762,False
top1_lo,60,0.25,,3,2171,0.02949773620146412,0.24254920777207611,-0.6755170886612265,0.2846025752020025,958,0.1888957333576411,0.7395599355274188,-0.3211610387415844,0.9304812865192489,3129,0.07588667214449552,0.4077164850290451,-0.6755170886612265,1.4799012320419087,31.328859060402685,-0.8901251113509356,-0.522534726022317,-0.7516682000880308,False
top1_lo,60,0.25,,5,2171,0.04642619859927155,0.3063859139393069,-0.666654795766905,0.47839739824386096,958,0.22036681575534134,0.8398780567231003,-0.2550410754294248,1.132066603740567,3129,0.09686974363801437,0.4821530015972859,-0.666654795766905,2.1520417198526793,27.302013422818792,-0.827068987034974,-0.4429863491887206,-0.6830031267040606,False
top1_lo,60,0.25,,10,2171,0.05834080194344926,0.34930950960986223,-0.6524837678654695,0.6298625423432604,958,0.16083025268948115,0.6707607563769451,-0.2997490723952877,0.7628848083843844,3129,0.08871974780560987,0.45311774258693427,-0.6524837678654695,1.8732599156516812,20.697986577181208,-0.7826887774216574,-0.5934748800339867,-0.7096732003433731,False
top1_lo,60,0.25,,20,2175,0.10187676534552081,0.5198505253044001,-0.579546097025851,1.3101923225117162,958,0.1999156646864484,0.7875282584783291,-0.275039632499968,0.9993939953966451,3133,0.1309728872539031,0.6086646901183812,-0.579546097025851,3.618984657841354,14.880306415576126,-0.6205234811303806,-0.49468002312565484,-0.5714038853950671,False
top1_lo,60,0.5,,1,2172,0.07144540497438978,0.39781841121534844,-0.5474428981929782,0.8126470947560698,958,0.2977445660714324,1.04223940074542,-0.27288291723708746,1.693386617317211,3130,0.13616383883642058,0.6111182646319913,-0.5474428981929782,3.8821594269349253,92.99041533546325,-0.733875987552606,-0.24740126053825384,-0.5544169980627578,False
top1_lo,60,0.5,,2,2172,0.0645023938359024,0.3722945286842354,-0.5790190013502106,0.7138712895762824,958,0.2146220038518185,0.8758239699184193,-0.3408879311211436,1.0941625194171896,3130,0.10836495908468868,0.5280046917065492,-0.5790190013502106,2.5891250177358462,77.69329073482427,-0.7597377204842555,-0.45750731343026063,-0.6453861452028424,False
top1_lo,60,0.5,,3,2173,0.05320428187869575,0.3313069213631079,-0.5607482979004443,0.5636035432854305,958,0.1778182633949641,0.7182083010598881,-0.33067214965002445,0.8629890525202264,3131,0.08986417372766065,0.4577799105937075,-0.5607482979004443,1.9129762836225903,65.91759821143405,-0.8018215870143632,-0.5505348673526409,-0.7059281771257566,False
top1_lo,60,0.5,,5,2171,0.11158943706730384,0.5460322818586311,-0.42022344389835964,1.4877959074426608,958,0.21210087765997443,0.9099654396368316,-0.22642322191950637,1.0776859878366838,3129,0.14144398399020597,0.6549787683527994,-0.42022344389835964,4.16885869749106,53.87919463087248,-0.584345154880963,-0.46387987773610473,-0.5371382333893078,False
top1_lo,60,0.5,,10,2173,0.1174910088264578,0.5639681820468252,-0.5661173228323393,1.6062081679238012,958,0.27583400481191034,1.141826277705646,-0.22910474997160257,1.5245605155109732,3131,0.16373152227681653,0.7323379351963708,-0.5661173228323393,5.579530235942617,35.49409134461833,-0.5623626361051892,-0.30278383561725486,-0.4642044185056835,False
top1_lo,60,0.5,,20,2173,0.019140951301777287,0.20399897928528024,-0.5820965284482821,0.17761707169125818,958,0.06243831923707166,0.37190543657173064,-0.3416210539838731,0.25891355928641446,3131,0.03219800499658376,0.25254033700730005,-0.6040044701278396,0.48251809919928523,21.48961992973491,-0.928702667941835,-0.8421767994897461,-0.8946351406851591,False
top1_lo,60,1.0,,1,2172,-0.009940775893581777,0.09285405764758656,-0.6323618146357588,-0.08250553082817147,958,0.05847767386657865,0.3502001779252229,-0.28957415667699293,0.24116535634564262,3130,0.01051670101134583,0.17072825319946974,-0.6423741533074219,0.13876234977481006,132.1188498402556,-1.0370279819757282,-0.8521879871081053,-0.9655851124119563,False
top1_lo,60,1.0,,2,2172,0.020872760301313242,0.2104424470007047,-0.5433749199872522,0.19488685584048726,958,0.009015923192301933,0.1588926609817513,-0.4154292293525931,0.03471003910710557,3130,0.017229013874427546,0.19540979972670483,-0.5795463460393548,0.23636142533527527,104.58402555910543,-0.922251924749684,-0.9772107598162431,-0.94361971733326,False
top1_lo,60,1.0,,3,2172,0.03099394117689913,0.24818576117090352,-0.5889536038265635,0.30093341806797547,958,0.15298517849814242,0.6578109594022679,-0.2999464872404899,0.7180202800615887,3130,0.06689386029136646,0.38002388118039776,-0.5889536038265635,1.2350299952506303,87.19361022364217,-0.8845519597724787,-0.6133046053092044,-0.7810963076943969,False
top1_lo,60,1.0,,5,2172,0.012831452859333847,0.18021240196757798,-0.5009396753863024,0.11615681400579425,958,0.1441365975766593,0.739282657859676,-0.2717135776212056,0.6684329456175788,3130,0.05133410802774341,0.32662359176230077,-0.5509732970482075,0.862232800962814,66.90479233226837,-0.9522046558252478,-0.63567086016786,-0.8320140930790617,False
top1_lo,60,1.0,,10,2173,-0.0019744762620409473,0.12346623997863047,-0.4920672651697068,-0.01689836446913273,958,0.040327466433209835,0.2895825720832856,-0.2789277435526408,0.16218027504696764,3131,0.010782812401194608,0.16870068689944107,-0.5703006851965371,0.14254132918038476,40.967103161929096,-1.0073546443683092,-0.898065644643744,-0.9647142886091628,False
top1_lo,60,1.0,,20,2173,0.03253429924938822,0.254198612768622,-0.6173751817639901,0.31794902662619307,958,0.22710329045622135,1.0255553219224431,-0.22003202751682638,1.1771549520430455,3131,0.08854221863285527,0.4738656039745523,-0.6173751817639901,1.8693792498595334,23.260300223570745,-0.8788143441623009,-0.4259587928668971,-0.7102541474024705,False
top1_lo,60,2.0,,1,2174,-0.0321334378176894,0.0003299089727162994,-0.5393272693797746,-0.24555006756976272,958,0.04102887784862519,0.2877477563789721,-0.26437303270920276,0.16516188873333326,3132,-0.010318171824364897,0.08511887990098284,-0.591860629850643,-0.12094369177484865,129.29885057471265,-1.1196925037913592,-0.8962927110381009,-1.0337652200121068,False
top1_lo,60,2.0,,2,2174,0.023644576727514854,0.21924577255249664,-0.5006347316825263,0.22336739061424438,958,0.05991210613254072,0.3613288135777387,-0.2492231339242812,0.24757180398506273,3132,0.034604159685439395,0.2614891212906945,-0.5479147290357366,0.5262386624451145,104.03448275862068,-0.9119273012224917,-0.8485622218105202,-0.8867612320281502,False
top1_lo,60,2.0,,3,2175,0.012791009661530905,0.17594793672865816,-0.43806056094688883,0.11594156796965427,958,0.14805605952712653,0.6743100665225256,-0.25392481894691254,0.6902655542937066,3133,0.05236730025402281,0.33020644925493275,-0.4431704308840728,0.886237592943611,88.07532716246409,-0.952355301007809,-0.6257637704694295,-0.8286330713797774,False
top1_lo,60,2.0,,5,2175,0.007476024691809968,0.15412042185262387,-0.454063511492237,0.0663965050002393,958,0.25733939724264077,0.9412685420488287,-0.2026948855492039,1.3882371619376968,3133,0.0780922685742349,0.41858958888297404,-0.48114854785370464,1.5468077626020524,68.28854133418449,-0.9721528670898649,-0.34953202157787666,-0.7444505989494055,False
top1_lo,60,2.0,,10,2175,0.056855768257175754,0.3464963195758273,-0.4325932201561269,0.6116790248671682,958,0.060679832502813946,0.3697813727664389,-0.22815723893039197,0.2510106105263754,3133,0.05802361433084613,0.35315640214545885,-0.45122081421108196,1.0162275608716294,42.54963293967444,-0.7882203175305323,-0.8466216661653148,-0.8101233302635722,False
top1_lo,60,2.0,,20,2175,0.06841084895940841,0.3951124308928422,-0.4347655948768351,0.770267134697274,958,0.06435675872021007,0.37809979533539567,-0.2662774892862131,0.2675772624911037,3133,0.06716956428713927,0.389934662900506,-0.4347655948768351,1.24395036847754,24.04979253112033,-0.7451792788278488,-0.8373276257305271,-0.7801940930158717,False
top1_lo,60,4.0,,1,2175,0.007485739376760003,0.15323271622346793,-0.45271083812573043,0.06648525889349566,958,0.051801924578405156,0.3336577094444532,-0.26585101195380145,0.21166864110741268,3133,0.020834711329955846,0.20682205309471616,-0.45271083812573043,0.2922267444045723,94.18831790616024,-0.9721166812646254,-0.8690620498845747,-0.9318204209118225,False
top1_lo,60,4.0,,2,2175,0.017861505707078118,0.1947534214339139,-0.3978967303991514,0.16509333764080636,958,0.04392761909245135,0.30145839390247603,-0.296020010539224,0.17754390607434778,3133,0.025762086770562576,0.22675442436448237,-0.3978967303991514,0.3719485597467518,78.10150015959145,-0.9334684215335676,-0.888965662101779,-0.915696061028469,False
top1_lo,60,4.0,,3,2175,0.06315893264728722,0.3715626488881782,-0.3845973855091587,0.696554176609731,958,0.06875483330169208,0.3979738900658585,-0.31559218794389055,0.2876048000054816,3133,0.06486691460553162,0.37951848935055993,-0.38765908866523946,1.184491301272046,69.73635493137569,-0.7647419230947631,-0.8262107632810946,-0.7877292915407398,False
top1_lo,60,4.0,,5,2175,0.0883398125093604,0.4730434815142303,-0.4425087432728032,1.0764084620046526,958,0.20443099802064357,0.8011979556111366,-0.2963763426037225,1.0281475046266304,3133,0.12259741170949678,0.5827386012815824,-0.4425087432728032,3.211262640800353,56.38429620172359,-0.6709467127764395,-0.4832667697440646,-0.5988118195985961,False
top1_lo,60,4.0,,10,2175,0.027277744813909655,0.23367990295196023,-0.3621327575639388,0.2614717579558645,958,0.04974135904023069,0.3098904997197914,-0.37092409893485767,0.2026693302444531,3133,0.03409510370643054,0.25880753428566544,-0.3709240989348571,0.5171333942630711,36.11490584104692,-0.8983942647816766,-0.8742704708041235,-0.8884270685176264,False
top1_lo,60,4.0,,20,2175,0.10493208073847193,0.5294622866185483,-0.4892598539873134,1.3660687210549183,958,0.0146977319621302,0.1817771636429671,-0.362404233349491,0.05703527068550884,3133,0.07652015359481701,0.4242718566621608,-0.4892598539873134,1.5010180910208009,22.28024257899777,-0.6091428641130106,-0.962849046437368,-0.7495951932697895,False
top1_lo,90,0.1,,1,2142,-0.016085157433190056,0.07185381504741736,-0.6409365461853356,-0.12875790153745237,958,0.11915509280530201,0.5538451857596794,-0.3289469381160427,0.534124656236707,3100,0.02386462972908321,0.2228785556759291,-0.6920296991451922,0.3365939848028081,54.22064516129032,-1.059914932786832,-0.6988157539566873,-0.9219053058016355,False
top1_lo,90,0.1,,2,2142,-0.017961808229767118,0.0640979065343199,-0.646556695243827,-0.1427821365243701,958,0.03213618032541987,0.25417462538887103,-0.3932764918330417,0.12777486823029482,3100,-0.002745189656486957,0.12303549077823722,-0.7267471840821599,-0.033251236974113474,46.0916129032258,-1.0669051911544165,-0.9187704779195737,-1.0089833678198072,False
top1_lo,90,0.1,,3,2142,0.043800812615593765,0.29499074715048146,-0.5565381351884882,0.43962659267574344,958,0.13192921435904958,0.6153128180324465,-0.2879986745795251,0.6017644453536866,3100,0.0702767036678904,0.3915661040637793,-0.5565381351884882,1.3059426907336769,37.8,-0.8368481779073601,-0.6665270445238674,-0.770026279706967,False
top1_lo,90,0.1,,5,2142,0.028011821362637246,0.23715532654788254,-0.6174607826490612,0.26468953344233737,958,0.08653798222891229,0.458381837164663,-0.32903857261980773,0.3709697806416088,3100,0.0457535483040874,0.3033990000092347,-0.6174607826490612,0.7338511322431807,30.321290322580644,-0.8956599336282463,-0.7812609069566787,-0.8502759353964185,False
top1_lo,90,0.1,,10,2142,0.048345212114176084,0.31130282904431766,-0.6608211423983452,0.49378015883673965,958,0.16904742138333928,0.7636346046860982,-0.27594233428202486,0.81079696350119,3100,0.08425176241501675,0.4428018282911712,-0.6608211423983452,1.7049325757598983,22.68,-0.8199209335427973,-0.5727046242320438,-0.7242942506895221,False
top1_lo,90,0.1,,20,2141,0.08183819311310625,0.42888751563131194,-0.590955189454996,0.9509406932616435,958,0.15395807141276374,0.6832628979144322,-0.3296004083764287,0.7235378501780096,3099,0.10363781839571895,0.5059230324390401,-0.590955189454996,2.3625201282889705,14.067763794772507,-0.6951643239966037,-0.6108454572184896,-0.66085525621477,False
top1_lo,90,0.25,,1,2142,-0.016085157433190056,0.07185381504741736,-0.6409365461853356,-0.12875790153745237,958,0.11915509280530201,0.5538451857596794,-0.3289469381160427,0.534124656236707,3100,0.02386462972908321,0.2228785556759291,-0.6920296991451922,0.3365939848028081,54.22064516129032,-1.059914932786832,-0.6988157539566873,-0.9219053058016355,False
top1_lo,90,0.25,,2,2142,-0.017961808229767118,0.0640979065343199,-0.646556695243827,-0.1427821365243701,958,0.03213618032541987,0.25417462538887103,-0.3932764918330417,0.12777486823029482,3100,-0.002745189656486957,0.12303549077823722,-0.7267471840821599,-0.033251236974113474,46.0916129032258,-1.0669051911544165,-0.9187704779195737,-1.0089833678198072,False
top1_lo,90,0.25,,3,2142,0.043800812615593765,0.29499074715048146,-0.5565381351884882,0.43962659267574344,958,0.13192921435904958,0.6153128180324465,-0.2879986745795251,0.6017644453536866,3100,0.0702767036678904,0.3915661040637793,-0.5565381351884882,1.3059426907336769,37.8,-0.8368481779073601,-0.6665270445238674,-0.770026279706967,False
top1_lo,90,0.25,,5,2142,0.028011821362637246,0.23715532654788254,-0.6174607826490612,0.26468953344233737,958,0.08653798222891229,0.458381837164663,-0.32903857261980773,0.3709697806416088,3100,0.0457535483040874,0.3033990000092347,-0.6174607826490612,0.7338511322431807,30.321290322580644,-0.8956599336282463,-0.7812609069566787,-0.8502759353964185,False
top1_lo,90,0.25,,10,2142,0.048345212114176084,0.31130282904431766,-0.6608211423983452,0.49378015883673965,958,0.16904742138333928,0.7636346046860982,-0.27594233428202486,0.81079696350119,3100,0.08425176241501675,0.4428018282911712,-0.6608211423983452,1.7049325757598983,22.68,-0.8199209335427973,-0.5727046242320438,-0.7242942506895221,False
top1_lo,90,0.25,,20,2141,0.08183819311310625,0.42888751563131194,-0.590955189454996,0.9509406932616435,958,0.15395807141276374,0.6832628979144322,-0.3296004083764287,0.7235378501780096,3099,0.10363781839571895,0.5059230324390401,-0.590955189454996,2.3625201282889705,14.067763794772507,-0.6951643239966037,-0.6108454572184896,-0.66085525621477,False
top1_lo,90,0.5,,1,2143,0.005104868075175295,0.15500776183112694,-0.6298157438473582,0.04425238295949918,958,0.08395403142358959,0.4324185705510283,-0.2908524245269847,0.3586164213922747,3101,0.028831393590007526,0.24148638096981498,-0.6596286246093608,0.41873843556679136,103.28668171557563,-0.9809850895845964,-0.7877922708857537,-0.905652051119805,False
top1_lo,90,0.5,,2,2142,0.011345551698688672,0.17700678183787855,-0.6238574454620822,0.10064263828013797,958,0.07654685000459915,0.41086188760048964,-0.2917880701420913,0.32365863505014514,3100,0.031061698028006735,0.24879302397085218,-0.6238574454620822,0.45687513226387866,85.43612903225807,-0.9577394271532693,-0.8065151496017308,-0.8983535954122547,False
top1_lo,90,0.5,,3,2143,0.03214303200387425,0.25248267358137316,-0.4940842948072812,0.3087103762388115,958,0.01695435797465117,0.19856951215936447,-0.4402704894681416,0.06599985168160605,3101,0.027426696419324603,0.23580596622323838,-0.593108399097712,0.3950850669647503,71.10609480812641,-0.8802717592242316,-0.9571450501734953,-0.9102487868425513,False
top1_lo,90,0.5,,5,2143,0.03938953046838045,0.2788065757831658,-0.5546677562881785,0.38893669969785094,958,0.01947343571626492,0.20222141972904678,-0.3460854021972223,0.07607308276755154,3101,0.033195617192760984,0.25597573626410963,-0.5546677562881785,0.4945973962128578,54.69074492099323,-0.8532795789957125,-0.9507776636651221,-0.8913705511954645,False
top1_lo,90,0.5,,10,2143,0.10764722341125088,0.5177216189633016,-0.6458059223539371,1.385550602244992,958,0.15522203707441284,0.6886058108582849,-0.29949546780295444,0.7307256722668489,3101,0.12213164183470249,0.5693641159125754,-0.6458059223539371,3.1287336697970245,34.69977426636569,-0.5990293422888135,-0.6076505745167451,-0.6003360064957656,False
top1_lo,90,0.5,,20,2144,0.024329254468404393,0.2237671966029761,-0.4877410352788645,0.2269284905792588,958,0.14439857233639275,0.6659668019476435,-0.3142152125398002,0.6698857080197549,3102,0.060000564724899785,0.3545057243060841,-0.4877410352788645,1.0488303511805546,20.065764023210832,-0.9093769736303358,-0.6350086755424691,-0.803653951177384,False
top1_lo,90,1.0,,1,2145,0.039884916619111754,0.28055632902167976,-0.478144964265075,0.3950092139949293,958,0.025647518399194436,0.22612632277291903,-0.35888301186686433,0.10105842637691853,3103,0.03546839245261757,0.26471776222619886,-0.5616457516228491,0.5359866499425634,128.55816951337417,-0.8514343357615151,-0.935171646380526,-0.8839331138283217,False
top1_lo,90,1.0,,2,2144,0.09477258320183979,0.4751657124915978,-0.4058218812975727,1.1605551289272915,958,0.05051009849260879,0.3253449053755787,-0.3345040593346379,0.20602094073509902,3102,0.08090739554164705,0.43144250259797745,-0.47255432298243194,1.605674729098935,101.46615087040618,-0.6469855532246073,-0.872327354425988,-0.7352383680392524,False
top1_lo,90,1.0,,3,2145,0.1029943364165351,0.5021071253891467,-0.4263063653884894,1.3034549646828957,958,0.05181409381809643,0.32825831855820437,-0.41462580811773275,0.211721935971523,3103,0.086933024440625,0.4506046932665023,-0.5285116288843857,1.79114690922877,83.24202384788914,-0.6163606872079433,-0.8690312901143035,-0.7155200798629627,False
top1_lo,90,1.0,,5,2144,0.06178542804618137,0.35927446753822967,-0.5620257763741334,0.6654020987551841,958,0.07329011787293016,0.4223511053977961,-0.24433776569956012,0.3085003826315831,3102,0.06532523248995403,0.37626535341402506,-0.6240971949101426,1.1791792834566013,63.77176015473888,-0.7698580331607956,-0.8147470798411247,-0.7862294905618044,False
top1_lo,90,1.0,,10,2145,0.11926175035684228,0.5557001630591014,-0.35161822665605613,1.6091656389712932,958,0.1448706128251187,0.6695023010917355,-0.23245240181496674,0.6725057278852054,3103,0.12710633375511105,0.588820590512319,-0.39229679038377896,3.363844476180727,39.38768933290364,-0.5557668747508786,-0.6338155149703805,-0.5840568080055444,False
top1_lo,90,1.0,,20,2145,0.05060927394632908,0.3190408985616544,-0.5249312583282475,0.5223191426422575,958,0.03141723066404278,0.25119037772056646,-0.25112202447136034,0.12479137489036529,3103,0.044646246390292355,0.2997257168306496,-0.5576380716317897,0.7122914414745101,22.170802449242668,-0.8114876239490237,-0.9205877423487053,-0.8538994738851681,False
top1_lo,90,2.0,,1,2144,-0.0062851096901217485,0.10967364272500589,-0.5222718148412824,-0.05222871317598399,958,0.003351355682807533,0.13564546658778606,-0.2900107600149797,0.012800402540264821,3102,-0.003318970470601479,0.11712362723783855,-0.6237207778685798,-0.04009685918853345,120.80077369439071,-1.0234111432359683,-0.9915288930520271,-1.0108610100763118,False
top1_lo,90,2.0,,2,2144,0.022068013582760893,0.21470442312507954,-0.46802919852289837,0.20407491947044987,958,0.005445950686873813,0.14499702319794114,-0.2851505545518903,0.020861712034837554,3102,0.01690545302314095,0.1941191300826965,-0.5637895633415086,0.2291939837088115,99.02901353965183,-0.9177997755979816,-0.9862344570173323,-0.9446785389459412,False
top1_lo,90,2.0,,3,2145,0.042533458328801066,0.2911342182153137,-0.45478465467801266,0.4255431662786393,958,0.011128851384393679,0.1711135251329704,-0.3237510153064451,0.042971255747217274,3103,0.03273510717648964,0.2549477020564364,-0.543454479509929,0.48680054625549407,83.89171769255559,-0.8415688930900171,-0.9718699836102386,-0.8928775257139993,False
top1_lo,90,2.0,,5,2144,0.10088666501650234,0.501201702045847,-0.44585598630008816,1.2653926415251422,958,0.2779614540668731,0.9972544751540936,-0.24913075236918192,1.5406014643858228,3102,0.1527823376467219,0.6643882421565054,-0.5076433072090512,4.755459862467631,67.18375241779496,-0.6242114645966137,-0.297406355018097,-0.5000345669352071,False
top1_lo,90,2.0,,10,2145,0.06966711433390249,0.3928350147716244,-0.39102951909296013,0.7740329146021458,958,0.05836812359335819,0.33703270646711414,-0.42315811292025385,0.2406770825562341,3103,0.06616592526619858,0.3727224591717128,-0.46359715803494106,1.2010019808473245,41.98646471156945,-0.7404998682726294,-0.8524648935807279,-0.7834784047070936,False
top1_lo,90,2.0,,20,2145,0.10509640934254727,0.5356458104619655,-0.3490344870017933,1.3410899201821107,958,-0.00017329108304220409,0.12314651137572329,-0.3315027819500824,-0.000658621281542815,3103,0.07146464614370318,0.40593949779468347,-0.5094756579303148,1.33954802853868,23.30776667740896,-0.60853076334191,-1.0004380219339628,-0.7661388527731735,False
top1_lo,90,4.0,,1,2145,0.027025857772040363,0.23216981015900906,-0.4437729680881286,0.25481467034593375,958,0.051801924578405156,0.3336577094444532,-0.26585101195380145,0.21166864110741268,3103,0.03461213304733701,0.2624492500323798,-0.4437729680881286,0.5204195864597085,94.77408959071866,-0.8993325083298767,-0.8690620498845747,-0.8867351399719903,False
top1_lo,90,4.0,,2,2145,0.03298687177095738,0.2558765986036477,-0.3978967303991514,0.3181766464477689,958,0.04392761909245135,0.30145839390247603,-0.296020010539224,0.17754390607434778,3103,0.036352354992717606,0.2696364353771465,-0.3978967303991514,0.5522108771540923,78.53174347405736,-0.8771285756316782,-0.888965662101779,-0.88104043185355,False
top1_lo,90,4.0,,3,2145,0.08133167839086752,0.4391024029949768,-0.3845973855091588,0.945607112244172,958,0.06875483330169208,0.3979738900658585,-0.31559218794389055,0.2876048000054816,3103,0.07743307272265199,0.4266990999213166,-0.3876590886652397,1.5051730566504022,70.08572349339349,-0.6970510195831731,-0.8262107632810946,-0.7466077536603987,False
top1_lo,90,4.0,,5,2145,0.10797653288803555,0.5460581400828274,-0.44250874327280276,1.3935356661602496,958,0.20443099802064357,0.8011979556111366,-0.2963763426037225,1.0281475046266304,3103,0.13690079823787382,0.6315442992265445,-0.44250874327280276,3.854443388557761,56.92942313889784,-0.5978027111383526,-0.4832667697440646,-0.5520053696509009,False
top1_lo,90,4.0,,10,2145,0.04054276299513715,0.2835945149657709,-0.36213275756393903,0.4025388701538841,958,0.04974135904023069,0.3098904997197914,-0.37092409893485767,0.2026693302444531,3103,0.043374043330669965,0.2919316881554381,-0.37092409893485745,0.6867904836097809,36.13922010957138,-0.8489839512024996,-0.8742704708041235,-0.8580626354354333,False
top1_lo,90,4.0,,20,2145,0.13218519195423473,0.627277155391304,-0.4892598539873134,1.8770033846683671,958,0.0146977319621302,0.1817771636429671,-0.362404233349491,0.05703527068550884,3103,0.09453005173008133,0.4915139096694727,-0.4892598539873134,2.041094051476053,22.333225910409283,-0.5076288855581452,-0.962849046437368,-0.6906595423343331,False
top1_lo,120,0.1,,1,2113,0.07547567127459565,0.40497412164311025,-0.5473874711133424,0.8406382524822396,958,0.032502398259554255,0.25527155958717496,-0.47864142123704134,0.12929683732581276,3071,0.06188160203465398,0.35969671569205824,-0.5473874711133424,1.0786269571891052,32.90524259198958,-0.7188638165189787,-0.9178448013934345,-0.7974984383892704,False
top1_lo,120,0.1,,2,2113,0.07320285599910892,0.39739847979098325,-0.5473874711133427,0.8082756054057714,958,0.04648898680179192,0.30741485858871714,-0.4409278812370623,0.18856528440172227,3071,0.064797072457909,0.3702144138549126,-0.5473874711133427,1.1492536092158074,28.966460436339954,-0.7273297314491421,-0.8824913806907615,-0.7879578432183758,False
top1_lo,120,0.1,,3,2113,0.06578145158120452,0.37192746439568,-0.5473874711133426,0.7060639505311292,958,0.11499427069412826,0.5486648498890574,-0.3476743435060138,0.5125545695960114,3071,0.08089568852354723,0.4259489649121032,-0.5473874711133426,1.5805148243988767,25.52002605014653,-0.7549734115765835,-0.7093329214647676,-0.7352766781244646,False
top1_lo,120,0.1,,5,2113,0.07325842815253725,0.39773670768646735,-0.5473874711133426,0.809060880864255,958,0.0880208203970625,0.45923302387422266,-0.43543145714689013,0.3780962074268923,3071,0.07784193960565178,0.41621112259262766,-0.5473874711133426,1.4930599389233965,21.0888961250407,-0.7271227330500709,-0.7775127877184325,-0.745269776304027,False
