date,asset,target_weight
2020-09-17,512890.SH,0.46666666666666656
2020-09-17,511260.SH,0.35555555555555557
2020-09-17,511360.SH,0.13333333333333333
2020-09-17,511880.SH,0.044444444444444446
2020-09-18,512890.SH,0.46666666666666656
2020-09-18,511260.SH,0.35555555555555557
2020-09-18,511360.SH,0.13333333333333333
2020-09-18,511880.SH,0.044444444444444446
2020-09-21,512890.SH,0.5384615384615384
2020-09-21,511260.SH,0.20512820512820518
2020-09-21,511360.SH,0.15384615384615385
2020-09-21,511880.SH,0.10256410256410259
2020-09-22,512890.SH,0.5384615384615384
2020-09-22,511260.SH,0.20512820512820518
2020-09-22,511360.SH,0.15384615384615385
2020-09-22,511880.SH,0.10256410256410259
2020-09-23,512890.SH,0.5384615384615384
2020-09-23,511260.SH,0.20512820512820518
2020-09-23,511360.SH,0.15384615384615385
2020-09-23,511880.SH,0.10256410256410259
2020-09-24,512890.SH,0.5384615384615384
2020-09-24,511260.SH,0.20512820512820518
2020-09-24,511360.SH,0.15384615384615385
2020-09-24,511880.SH,0.10256410256410259
2020-09-25,512890.SH,0.5384615384615384
2020-09-25,511260.SH,0.20512820512820518
2020-09-25,511360.SH,0.15384615384615385
2020-09-25,511880.SH,0.10256410256410259
2020-09-28,512890.SH,0.5384615384615384
2020-09-28,511260.SH,0.20512820512820518
2020-09-28,511360.SH,0.15384615384615385
2020-09-28,511880.SH,0.10256410256410259
2020-09-29,512890.SH,0.5384615384615384
2020-09-29,511260.SH,0.20512820512820518
2020-09-29,511360.SH,0.15384615384615385
2020-09-29,511880.SH,0.10256410256410259
2020-09-30,512890.SH,0.46666666666666656
2020-09-30,511260.SH,0.35555555555555557
2020-09-30,511360.SH,0.13333333333333333
2020-09-30,511880.SH,0.044444444444444446
2020-10-09,512890.SH,0.46666666666666656
2020-10-09,511260.SH,0.35555555555555557
2020-10-09,511360.SH,0.13333333333333333
2020-10-09,511880.SH,0.044444444444444446
2020-10-12,512890.SH,0.46666666666666656
2020-10-12,511260.SH,0.35555555555555557
2020-10-12,511360.SH,0.13333333333333333
2020-10-12,511880.SH,0.044444444444444446
2020-10-13,512890.SH,0.17073170731707313
2020-10-13,511260.SH,0.5853658536585366
2020-10-13,511360.SH,0.1463414634146341
2020-10-13,511880.SH,0.09756097560975609
2020-10-14,512890.SH,0.3043478260869565
2020-10-14,511260.SH,0.5217391304347826
2020-10-14,511360.SH,0.13043478260869562
2020-10-14,511880.SH,0.043478260869565216
2020-10-15,512890.SH,0.17073170731707313
2020-10-15,511260.SH,0.5853658536585366
2020-10-15,511360.SH,0.1463414634146341
2020-10-15,511880.SH,0.09756097560975609
2020-10-16,512890.SH,0.17073170731707313
2020-10-16,511260.SH,0.5853658536585366
2020-10-16,511360.SH,0.1463414634146341
2020-10-16,511880.SH,0.09756097560975609
2020-10-19,512890.SH,0.17073170731707313
2020-10-19,511260.SH,0.5853658536585366
2020-10-19,511360.SH,0.1463414634146341
2020-10-19,511880.SH,0.09756097560975609
2020-10-20,512890.SH,0.17073170731707313
2020-10-20,511260.SH,0.5853658536585366
2020-10-20,511360.SH,0.1463414634146341
2020-10-20,511880.SH,0.09756097560975609
2020-10-21,512890.SH,0.17073170731707313
2020-10-21,511260.SH,0.5853658536585366
2020-10-21,511360.SH,0.1463414634146341
2020-10-21,511880.SH,0.09756097560975609
2020-10-22,512890.SH,0.17073170731707313
2020-10-22,511260.SH,0.5853658536585366
2020-10-22,511360.SH,0.1463414634146341
2020-10-22,511880.SH,0.09756097560975609
2020-10-23,512890.SH,0.17073170731707313
2020-10-23,511260.SH,0.5853658536585366
2020-10-23,511360.SH,0.1463414634146341
2020-10-23,511880.SH,0.09756097560975609
2020-10-26,512890.SH,0.46666666666666656
2020-10-26,511260.SH,0.35555555555555557
2020-10-26,511360.SH,0.13333333333333333
2020-10-26,511880.SH,0.044444444444444446
2020-10-27,512890.SH,0.46666666666666656
2020-10-27,511260.SH,0.35555555555555557
2020-10-27,511360.SH,0.13333333333333333
2020-10-27,511880.SH,0.044444444444444446
2020-10-28,512890.SH,0.46666666666666656
2020-10-28,511260.SH,0.35555555555555557
2020-10-28,511360.SH,0.13333333333333333
2020-10-28,511880.SH,0.044444444444444446
2020-10-29,512890.SH,0.17073170731707313
2020-10-29,511260.SH,0.5853658536585366
2020-10-29,511360.SH,0.1463414634146341
2020-10-29,511880.SH,0.09756097560975609
2020-10-30,512890.SH,0.3043478260869565
2020-10-30,511260.SH,0.5217391304347826
2020-10-30,511360.SH,0.13043478260869562
2020-10-30,511880.SH,0.043478260869565216
2020-11-02,512890.SH,0.17213114754098358
2020-11-02,511260.SH,0.5901639344262295
2020-11-02,511360.SH,0.12295081967213113
2020-11-02,511880.SH,0.11475409836065574
2020-11-03,512890.SH,0.17213114754098358
2020-11-03,511260.SH,0.5901639344262295
2020-11-03,511360.SH,0.12295081967213113
2020-11-03,511880.SH,0.11475409836065574
2020-11-04,512890.SH,0.17213114754098358
2020-11-04,511260.SH,0.5901639344262295
2020-11-04,511360.SH,0.12295081967213113
2020-11-04,511880.SH,0.11475409836065574
2020-11-05,512890.SH,0.17213114754098358
2020-11-05,511260.SH,0.5901639344262295
2020-11-05,511360.SH,0.12295081967213113
2020-11-05,511880.SH,0.11475409836065574
2020-11-06,512890.SH,0.1909090909090909
2020-11-06,511260.SH,0.5090909090909091
2020-11-06,511360.SH,0.13636363636363635
2020-11-06,511880.SH,0.16363636363636364
2020-11-09,512890.SH,0.20999999999999996
2020-11-09,511260.SH,0.4
2020-11-09,511360.SH,0.21000000000000002
2020-11-09,511880.SH,0.18000000000000002
2020-11-10,512890.SH,0.20588235294117646
2020-11-10,511260.SH,0.3921568627450981
2020-11-10,511360.SH,0.2647058823529412
2020-11-10,511880.SH,0.13725490196078433
2020-11-11,512890.SH,0.20999999999999996
2020-11-11,511260.SH,0.4
2020-11-11,511360.SH,0.21000000000000002
2020-11-11,511880.SH,0.18000000000000002
2020-11-12,512890.SH,0.20588235294117646
2020-11-12,511260.SH,0.3921568627450981
2020-11-12,511360.SH,0.2647058823529412
2020-11-12,511880.SH,0.13725490196078433
2020-11-13,512890.SH,0.16935483870967738
2020-11-13,511260.SH,0.5806451612903226
2020-11-13,511360.SH,0.1693548387096774
2020-11-13,511880.SH,0.08064516129032258
2020-11-16,512890.SH,0.16935483870967738
2020-11-16,511260.SH,0.5806451612903226
2020-11-16,511360.SH,0.1693548387096774
2020-11-16,511880.SH,0.08064516129032258
2020-11-17,512890.SH,0.16935483870967738
2020-11-17,511260.SH,0.5806451612903226
2020-11-17,511360.SH,0.1693548387096774
2020-11-17,511880.SH,0.08064516129032258
2020-11-18,512890.SH,0.16935483870967738
2020-11-18,511260.SH,0.5806451612903226
2020-11-18,511360.SH,0.1693548387096774
2020-11-18,511880.SH,0.08064516129032258
2020-11-19,512890.SH,0.16935483870967738
2020-11-19,511260.SH,0.5806451612903226
2020-11-19,511360.SH,0.1693548387096774
2020-11-19,511880.SH,0.08064516129032258
2020-11-20,512890.SH,0.16935483870967738
2020-11-20,511260.SH,0.5806451612903226
2020-11-20,511360.SH,0.1693548387096774
2020-11-20,511880.SH,0.08064516129032258
2020-11-23,512890.SH,0.16935483870967738
2020-11-23,511260.SH,0.5806451612903226
2020-11-23,511360.SH,0.1693548387096774
2020-11-23,511880.SH,0.08064516129032258
2020-11-24,512890.SH,0.16935483870967738
2020-11-24,511260.SH,0.5806451612903226
2020-11-24,511360.SH,0.1693548387096774
2020-11-24,511880.SH,0.08064516129032258
2020-11-25,512890.SH,0.16935483870967738
2020-11-25,511260.SH,0.5806451612903226
2020-11-25,511360.SH,0.1693548387096774
2020-11-25,511880.SH,0.08064516129032258
2020-11-26,512890.SH,0.16935483870967738
2020-11-26,511260.SH,0.5806451612903226
2020-11-26,511360.SH,0.1693548387096774
2020-11-26,511880.SH,0.08064516129032258
2020-11-27,512890.SH,0.16935483870967738
2020-11-27,511260.SH,0.5806451612903226
2020-11-27,511360.SH,0.1693548387096774
2020-11-27,511880.SH,0.08064516129032258
2020-11-30,512890.SH,0.16935483870967738
2020-11-30,511260.SH,0.5806451612903226
2020-11-30,511360.SH,0.1693548387096774
2020-11-30,511880.SH,0.08064516129032258
2020-12-01,512890.SH,0.16935483870967738
2020-12-01,511260.SH,0.5806451612903226
2020-12-01,511360.SH,0.1693548387096774
2020-12-01,511880.SH,0.08064516129032258
2020-12-02,512890.SH,0.17213114754098358
2020-12-02,511260.SH,0.5901639344262295
2020-12-02,511360.SH,0.12295081967213113
2020-12-02,511880.SH,0.11475409836065574
2020-12-03,512890.SH,0.16935483870967738
2020-12-03,511260.SH,0.5806451612903226
2020-12-03,511360.SH,0.1693548387096774
2020-12-03,511880.SH,0.08064516129032258
2020-12-04,512890.SH,0.17213114754098358
2020-12-04,511260.SH,0.5901639344262295
2020-12-04,511360.SH,0.12295081967213113
2020-12-04,511880.SH,0.11475409836065574
2020-12-07,512890.SH,0.17213114754098358
2020-12-07,511260.SH,0.5901639344262295
2020-12-07,511360.SH,0.12295081967213113
2020-12-07,511880.SH,0.11475409836065574
2020-12-08,512890.SH,0.17213114754098358
2020-12-08,511260.SH,0.5901639344262295
2020-12-08,511360.SH,0.12295081967213113
2020-12-08,511880.SH,0.11475409836065574
2020-12-09,512890.SH,0.45652173913043476
2020-12-09,511260.SH,0.40579710144927544
2020-12-09,511360.SH,0.06521739130434782
2020-12-09,511880.SH,0.07246376811594205
2020-12-10,512890.SH,0.45652173913043476
2020-12-10,511260.SH,0.40579710144927544
2020-12-10,511360.SH,0.06521739130434782
2020-12-10,511880.SH,0.07246376811594205
2020-12-11,512890.SH,0.45652173913043476
2020-12-11,511260.SH,0.40579710144927544
2020-12-11,511360.SH,0.06521739130434782
2020-12-11,511880.SH,0.07246376811594205
2020-12-14,512890.SH,0.45652173913043476
2020-12-14,511260.SH,0.40579710144927544
2020-12-14,511360.SH,0.06521739130434782
2020-12-14,511880.SH,0.07246376811594205
2020-12-15,512890.SH,0.45652173913043476
2020-12-15,511260.SH,0.40579710144927544
2020-12-15,511360.SH,0.06521739130434782
2020-12-15,511880.SH,0.07246376811594205
2020-12-16,512890.SH,0.45652173913043476
2020-12-16,511260.SH,0.40579710144927544
2020-12-16,511360.SH,0.06521739130434782
2020-12-16,511880.SH,0.07246376811594205
2020-12-17,512890.SH,0.45652173913043476
2020-12-17,511260.SH,0.40579710144927544
2020-12-17,511360.SH,0.06521739130434782
2020-12-17,511880.SH,0.07246376811594205
2020-12-18,512890.SH,0.45652173913043476
2020-12-18,511260.SH,0.40579710144927544
2020-12-18,511360.SH,0.06521739130434782
2020-12-18,511880.SH,0.07246376811594205
2020-12-21,512890.SH,0.45652173913043476
2020-12-21,511260.SH,0.40579710144927544
2020-12-21,511360.SH,0.06521739130434782
2020-12-21,511880.SH,0.07246376811594205
2020-12-22,512890.SH,0.4999999999999999
2020-12-22,511260.SH,0.3174603174603175
2020-12-22,511360.SH,0.07142857142857142
2020-12-22,511880.SH,0.11111111111111112
2020-12-23,512890.SH,0.4999999999999999
2020-12-23,511260.SH,0.3174603174603175
2020-12-23,511360.SH,0.07142857142857142
2020-12-23,511880.SH,0.11111111111111112
2020-12-24,512890.SH,0.4999999999999999
2020-12-24,511260.SH,0.3174603174603175
2020-12-24,511360.SH,0.07142857142857142
2020-12-24,511880.SH,0.11111111111111112
2020-12-25,512890.SH,0.4999999999999999
2020-12-25,511260.SH,0.3174603174603175
2020-12-25,511360.SH,0.07142857142857142
2020-12-25,511880.SH,0.11111111111111112
2020-12-28,512890.SH,0.4999999999999999
2020-12-28,511260.SH,0.3174603174603175
2020-12-28,511360.SH,0.07142857142857142
2020-12-28,511880.SH,0.11111111111111112
2020-12-29,512890.SH,0.543103448275862
2020-12-29,511260.SH,0.20689655172413796
2020-12-29,511360.SH,0.12931034482758622
2020-12-29,511880.SH,0.12068965517241383
2020-12-30,512890.SH,0.543103448275862
2020-12-30,511260.SH,0.20689655172413796
2020-12-30,511360.SH,0.12931034482758622
2020-12-30,511880.SH,0.12068965517241383
2020-12-31,512890.SH,0.543103448275862
2020-12-31,511260.SH,0.20689655172413796
2020-12-31,511360.SH,0.12931034482758622
2020-12-31,511880.SH,0.12068965517241383
2021-01-04,512890.SH,0.45652173913043476
2021-01-04,511260.SH,0.40579710144927544
2021-01-04,511360.SH,0.06521739130434782
2021-01-04,511880.SH,0.07246376811594205
2021-01-05,512890.SH,0.543103448275862
2021-01-05,511260.SH,0.20689655172413796
2021-01-05,511360.SH,0.12931034482758622
2021-01-05,511880.SH,0.12068965517241383
2021-01-06,512890.SH,0.4999999999999999
2021-01-06,511260.SH,0.3174603174603175
2021-01-06,511360.SH,0.07142857142857142
2021-01-06,511880.SH,0.11111111111111112
2021-01-07,512890.SH,0.543103448275862
2021-01-07,511260.SH,0.20689655172413796
2021-01-07,511360.SH,0.12931034482758622
2021-01-07,511880.SH,0.12068965517241383
2021-01-08,512890.SH,0.543103448275862
2021-01-08,511260.SH,0.20689655172413796
2021-01-08,511360.SH,0.12931034482758622
2021-01-08,511880.SH,0.12068965517241383
2021-01-11,512890.SH,0.543103448275862
2021-01-11,511260.SH,0.20689655172413796
2021-01-11,511360.SH,0.12931034482758622
2021-01-11,511880.SH,0.12068965517241383
2021-01-12,512890.SH,0.543103448275862
2021-01-12,511260.SH,0.20689655172413796
2021-01-12,511360.SH,0.12931034482758622
2021-01-12,511880.SH,0.12068965517241383
2021-01-13,512890.SH,0.543103448275862
2021-01-13,511260.SH,0.20689655172413796
2021-01-13,511360.SH,0.12931034482758622
2021-01-13,511880.SH,0.12068965517241383
2021-01-14,512890.SH,0.543103448275862
2021-01-14,511260.SH,0.20689655172413796
2021-01-14,511360.SH,0.12931034482758622
2021-01-14,511880.SH,0.12068965517241383
2021-01-15,512890.SH,0.543103448275862
2021-01-15,511260.SH,0.20689655172413796
2021-01-15,511360.SH,0.12931034482758622
2021-01-15,511880.SH,0.12068965517241383
2021-01-18,512890.SH,0.543103448275862
2021-01-18,511260.SH,0.20689655172413796
2021-01-18,511360.SH,0.12931034482758622
2021-01-18,511880.SH,0.12068965517241383
2021-01-19,512890.SH,0.543103448275862
2021-01-19,511260.SH,0.20689655172413796
2021-01-19,511360.SH,0.12931034482758622
2021-01-19,511880.SH,0.12068965517241383
2021-01-20,512890.SH,0.35714285714285715
2021-01-20,511260.SH,0.24489795918367346
2021-01-20,511360.SH,0.21428571428571427
2021-01-20,511880.SH,0.1836734693877551
2021-01-21,512890.SH,0.35000000000000003
2021-01-21,511260.SH,0.24
2021-01-21,511360.SH,0.26999999999999996
2021-01-21,511880.SH,0.14
2021-01-22,512890.SH,0.5338983050847457
2021-01-22,511260.SH,0.2033898305084746
2021-01-22,511360.SH,0.17796610169491528
2021-01-22,511880.SH,0.08474576271186442
2021-01-25,512890.SH,0.543103448275862
2021-01-25,511260.SH,0.20689655172413796
2021-01-25,511360.SH,0.12931034482758622
2021-01-25,511880.SH,0.12068965517241383
2021-01-26,512890.SH,0.543103448275862
2021-01-26,511260.SH,0.20689655172413796
2021-01-26,511360.SH,0.12931034482758622
2021-01-26,511880.SH,0.12068965517241383
2021-01-27,512890.SH,0.5338983050847457
2021-01-27,511260.SH,0.2033898305084746
2021-01-27,511360.SH,0.17796610169491528
2021-01-27,511880.SH,0.08474576271186442
2021-01-28,512890.SH,0.5338983050847457
2021-01-28,511260.SH,0.2033898305084746
2021-01-28,511360.SH,0.17796610169491528
2021-01-28,511880.SH,0.08474576271186442
2021-01-29,512890.SH,0.48461538461538456
2021-01-29,511260.SH,0.30769230769230776
2021-01-29,511360.SH,0.16153846153846158
2021-01-29,511880.SH,0.046153846153846156
2021-02-01,512890.SH,0.5338983050847457
2021-02-01,511260.SH,0.2033898305084746
2021-02-01,511360.SH,0.17796610169491528
2021-02-01,511880.SH,0.08474576271186442
2021-02-02,512890.SH,0.5338983050847457
2021-02-02,511260.SH,0.2033898305084746
2021-02-02,511360.SH,0.17796610169491528
2021-02-02,511880.SH,0.08474576271186442
2021-02-03,512890.SH,0.5338983050847457
2021-02-03,511260.SH,0.2033898305084746
2021-02-03,511360.SH,0.17796610169491528
2021-02-03,511880.SH,0.08474576271186442
2021-02-04,512890.SH,0.5338983050847457
2021-02-04,511260.SH,0.2033898305084746
2021-02-04,511360.SH,0.17796610169491528
2021-02-04,511880.SH,0.08474576271186442
2021-02-05,512890.SH,0.4499999999999999
2021-02-05,511260.SH,0.4
2021-02-05,511360.SH,0.10714285714285714
2021-02-05,511880.SH,0.04285714285714286
2021-02-08,512890.SH,0.4499999999999999
2021-02-08,511260.SH,0.4
2021-02-08,511360.SH,0.10714285714285714
2021-02-08,511880.SH,0.04285714285714286
2021-02-09,512890.SH,0.4499999999999999
2021-02-09,511260.SH,0.4
2021-02-09,511360.SH,0.10714285714285714
2021-02-09,511880.SH,0.04285714285714286
2021-02-10,512890.SH,0.4499999999999999
2021-02-10,511260.SH,0.4
2021-02-10,511360.SH,0.10714285714285714
2021-02-10,511880.SH,0.04285714285714286
2021-02-18,512890.SH,0.16935483870967738
2021-02-18,511260.SH,0.5806451612903226
2021-02-18,511360.SH,0.1693548387096774
2021-02-18,511880.SH,0.08064516129032258
2021-02-19,512890.SH,0.16935483870967738
2021-02-19,511260.SH,0.5806451612903226
2021-02-19,511360.SH,0.1693548387096774
2021-02-19,511880.SH,0.08064516129032258
2021-02-22,512890.SH,0.16935483870967738
2021-02-22,511260.SH,0.5806451612903226
2021-02-22,511360.SH,0.1693548387096774
2021-02-22,511880.SH,0.08064516129032258
2021-02-23,512890.SH,0.16935483870967738
2021-02-23,511260.SH,0.5806451612903226
2021-02-23,511360.SH,0.1693548387096774
2021-02-23,511880.SH,0.08064516129032258
2021-02-24,512890.SH,0.16935483870967738
2021-02-24,511260.SH,0.5806451612903226
2021-02-24,511360.SH,0.1693548387096774
2021-02-24,511880.SH,0.08064516129032258
2021-02-25,512890.SH,0.16935483870967738
2021-02-25,511260.SH,0.5806451612903226
2021-02-25,511360.SH,0.1693548387096774
2021-02-25,511880.SH,0.08064516129032258
2021-02-26,512890.SH,0.16935483870967738
2021-02-26,511260.SH,0.5806451612903226
2021-02-26,511360.SH,0.1693548387096774
2021-02-26,511880.SH,0.08064516129032258
2021-03-01,512890.SH,0.16935483870967738
2021-03-01,511260.SH,0.5806451612903226
2021-03-01,511360.SH,0.1693548387096774
2021-03-01,511880.SH,0.08064516129032258
2021-03-02,512890.SH,0.16935483870967738
2021-03-02,511260.SH,0.5806451612903226
2021-03-02,511360.SH,0.1693548387096774
2021-03-02,511880.SH,0.08064516129032258
2021-03-03,512890.SH,0.16935483870967738
2021-03-03,511260.SH,0.5806451612903226
2021-03-03,511360.SH,0.1693548387096774
2021-03-03,511880.SH,0.08064516129032258
2021-03-04,512890.SH,0.17213114754098358
2021-03-04,511260.SH,0.5901639344262295
2021-03-04,511360.SH,0.12295081967213113
2021-03-04,511880.SH,0.11475409836065574
2021-03-05,512890.SH,0.1909090909090909
2021-03-05,511260.SH,0.5090909090909091
2021-03-05,511360.SH,0.13636363636363635
2021-03-05,511880.SH,0.16363636363636364
2021-03-08,512890.SH,0.17213114754098358
2021-03-08,511260.SH,0.5901639344262295
2021-03-08,511360.SH,0.12295081967213113
2021-03-08,511880.SH,0.11475409836065574
2021-03-09,512890.SH,0.17213114754098358
2021-03-09,511260.SH,0.5901639344262295
2021-03-09,511360.SH,0.12295081967213113
2021-03-09,511880.SH,0.11475409836065574
2021-03-10,512890.SH,0.17213114754098358
2021-03-10,511260.SH,0.5901639344262295
2021-03-10,511360.SH,0.12295081967213113
2021-03-10,511880.SH,0.11475409836065574
2021-03-11,512890.SH,0.17213114754098358
2021-03-11,511260.SH,0.5901639344262295
2021-03-11,511360.SH,0.12295081967213113
2021-03-11,511880.SH,0.11475409836065574
2021-03-12,512890.SH,0.1909090909090909
2021-03-12,511260.SH,0.5090909090909091
2021-03-12,511360.SH,0.13636363636363635
2021-03-12,511880.SH,0.16363636363636364
2021-03-15,512890.SH,0.20999999999999996
2021-03-15,511260.SH,0.4
2021-03-15,511360.SH,0.21000000000000002
2021-03-15,511880.SH,0.18000000000000002
2021-03-16,512890.SH,0.1909090909090909
2021-03-16,511260.SH,0.5090909090909091
2021-03-16,511360.SH,0.13636363636363635
2021-03-16,511880.SH,0.16363636363636364
2021-03-17,512890.SH,0.17213114754098358
2021-03-17,511260.SH,0.5901639344262295
2021-03-17,511360.SH,0.12295081967213113
2021-03-17,511880.SH,0.11475409836065574
2021-03-18,512890.SH,0.17213114754098358
2021-03-18,511260.SH,0.5901639344262295
2021-03-18,511360.SH,0.12295081967213113
2021-03-18,511880.SH,0.11475409836065574
