date,strategy_nav,strategy_return,strategy_cash_weight,calendar_nav,calendar_return,calendar_cash_weight,static_nav,static_return,static_cash_weight,deposit
2013-02-04,40000.0,0.0,1.0,40000.0,0.0,1.0,40000.0,0.0,1.0,0.0
2013-02-05,40000.0,0.0,1.0,40000.0,0.0,1.0,40000.0,0.0,1.0,0.0
2013-02-06,40000.0,0.0,1.0,40000.0,0.0,1.0,40000.0,0.0,1.0,0.0
2013-02-07,40000.0,0.0,1.0,40000.0,0.0,1.0,40000.0,0.0,1.0,0.0
2013-02-08,40000.0,0.0,1.0,40000.0,0.0,1.0,40000.0,0.0,1.0,0.0
2013-02-18,40000.0,0.0,1.0,40000.0,0.0,1.0,40000.0,0.0,1.0,0.0
2013-02-19,40000.0,0.0,1.0,40000.0,0.0,1.0,40000.0,0.0,1.0,0.0
2013-02-20,40000.0,0.0,1.0,40000.0,0.0,1.0,40000.0,0.0,1.0,0.0
2013-02-21,40000.0,0.0,1.0,40000.0,0.0,1.0,40000.0,0.0,1.0,0.0
2013-02-22,40000.0,0.0,1.0,40000.0,0.0,1.0,40000.0,0.0,1.0,0.0
2013-02-25,40000.0,0.0,1.0,40000.0,0.0,1.0,40000.0,0.0,1.0,0.0
2013-02-26,40000.0,0.0,1.0,40000.0,0.0,1.0,40000.0,0.0,1.0,0.0
2013-02-27,40000.0,0.0,1.0,40000.0,0.0,1.0,40000.0,0.0,1.0,0.0
2013-02-28,40000.0,0.0,1.0,40000.0,0.0,1.0,40000.0,0.0,1.0,0.0
2013-03-01,60000.0,0.0,1.0,60000.0,0.0,1.0,60000.0,0.0,1.0,20000.0
2013-03-04,60000.0,0.0,1.0,60000.0,0.0,1.0,60000.0,0.0,1.0,0.0
2013-03-05,60000.0,0.0,1.0,60000.0,0.0,1.0,60000.0,0.0,1.0,0.0
2013-03-06,60000.0,0.0,1.0,60000.0,0.0,1.0,60000.0,0.0,1.0,0.0
2013-03-07,60000.0,0.0,1.0,60000.0,0.0,1.0,60000.0,0.0,1.0,0.0
2013-03-08,60000.0,0.0,1.0,60000.0,0.0,1.0,60000.0,0.0,1.0,0.0
2013-03-11,60000.0,0.0,1.0,60000.0,0.0,1.0,60000.0,0.0,1.0,0.0
2013-03-12,60000.0,0.0,1.0,60000.0,0.0,1.0,60000.0,0.0,1.0,0.0
2013-03-13,60000.0,0.0,1.0,60000.0,0.0,1.0,60000.0,0.0,1.0,0.0
2013-03-14,60000.0,0.0,1.0,60000.0,0.0,1.0,60000.0,0.0,1.0,0.0
2013-03-15,60000.0,0.0,1.0,60000.0,0.0,1.0,60000.0,0.0,1.0,0.0
2013-03-18,60000.0,0.0,1.0,60000.0,0.0,1.0,60000.0,0.0,1.0,0.0
2013-03-19,60000.0,0.0,1.0,60000.0,0.0,1.0,60000.0,0.0,1.0,0.0
2013-03-20,60000.0,0.0,1.0,60000.0,0.0,1.0,60000.0,0.0,1.0,0.0
2013-03-21,60000.0,0.0,1.0,60000.0,0.0,1.0,60000.0,0.0,1.0,0.0
2013-03-22,60000.0,0.0,1.0,60000.0,0.0,1.0,60000.0,0.0,1.0,0.0
2013-03-25,60000.0,0.0,1.0,60000.0,0.0,1.0,60000.0,0.0,1.0,0.0
2013-03-26,60000.0,0.0,1.0,60000.0,0.0,1.0,60000.0,0.0,1.0,0.0
2013-03-27,60000.0,0.0,1.0,60000.0,0.0,1.0,60000.0,0.0,1.0,0.0
2013-03-28,60000.0,0.0,1.0,60000.0,0.0,1.0,60000.0,0.0,1.0,0.0
2013-03-29,60000.0,0.0,1.0,60000.0,0.0,1.0,60000.0,0.0,1.0,0.0
2013-04-01,80000.0,0.0,1.0,80000.0,0.0,1.0,80000.0,0.0,1.0,20000.0
2013-04-02,80000.0,0.0,1.0,80000.0,0.0,1.0,80000.0,0.0,1.0,0.0
2013-04-03,80000.0,0.0,1.0,80000.0,0.0,1.0,80000.0,0.0,1.0,0.0
2013-04-08,80000.0,0.0,1.0,80000.0,0.0,1.0,80000.0,0.0,1.0,0.0
2013-04-09,80000.0,0.0,1.0,80000.0,0.0,1.0,80000.0,0.0,1.0,0.0
2013-04-10,80000.0,0.0,1.0,80000.0,0.0,1.0,80000.0,0.0,1.0,0.0
2013-04-11,80000.0,0.0,1.0,80000.0,0.0,1.0,80000.0,0.0,1.0,0.0
2013-04-12,80000.0,0.0,1.0,80000.0,0.0,1.0,80000.0,0.0,1.0,0.0
2013-04-15,80000.0,0.0,1.0,80000.0,0.0,1.0,80000.0,0.0,1.0,0.0
2013-04-16,80000.0,0.0,1.0,80000.0,0.0,1.0,80000.0,0.0,1.0,0.0
2013-04-17,80000.0,0.0,1.0,80000.0,0.0,1.0,80000.0,0.0,1.0,0.0
2013-04-18,80000.0,0.0,1.0,80000.0,0.0,1.0,80000.0,0.0,1.0,0.0
2013-04-19,79995.0685,-6.164375000006217e-05,0.12378223665125061,80000.0,0.0,1.0,80000.0,0.0,1.0,0.0
2013-04-22,79960.7685,-0.00042877643138694577,0.12383533432398167,80000.0,0.0,1.0,80000.0,0.0,1.0,0.0
2013-04-23,79922.2685,-0.00048148611778287,0.12389498804078618,80000.0,0.0,1.0,80000.0,0.0,1.0,0.0
2013-04-24,79963.5685,0.000516752098947082,0.12383099811259678,80000.0,0.0,1.0,80000.0,0.0,1.0,0.0
2013-04-25,79971.2685,9.629385161824544e-05,0.12381907509695188,80000.0,0.0,1.0,80000.0,0.0,1.0,0.0
2013-04-26,80014.6685,0.0005426949054834207,0.12375191556283212,80000.0,0.0,1.0,80000.0,0.0,1.0,0.0
2013-05-02,100054.5517,0.0004984486063326354,0.0985297673369117,99999.92439999999,-9.45000000140972e-07,0.09803731811621243,99999.92439999999,-9.45000000140972e-07,0.09803731811621243,20000.0
2013-05-03,100086.9517,0.00032382334885827646,0.09849787142633101,100032.3244,0.00032400024494427804,0.09800556428937676,100032.3244,0.00032400024494427804,0.09800556428937676,0.0
2013-05-06,100094.1517,7.193744916489386e-05,0.0984907862504019,100039.5244,7.197673395253901e-05,0.09799851067664604,100039.5244,7.197673395253901e-05,0.09799851067664604,0.0
2013-05-07,100095.05170000001,8.991534317770444e-06,0.09848990067508004,100040.4244,8.996444209596888e-06,0.09799762904644367,100040.4244,8.996444209596888e-06,0.09799762904644367,0.0
2013-05-08,100097.75170000001,2.6974360411768927e-05,0.09848724404466322,100043.1244,2.6989089822349044e-05,0.09799498425101158,100043.1244,2.6989089822349044e-05,0.09799498425101158,0.0
2013-05-09,100100.4517,2.6973632815341375e-05,0.09848458755756047,100045.8244,2.6988361431001806e-05,0.09799233959833302,100045.8244,2.6988361431001806e-05,0.09799233959833302,0.0
2013-05-10,100115.7517,0.00015284646312929695,0.09846953683712893,100061.12439999999,0.00015292992078119738,0.09797735592905243,100061.12439999999,0.00015292992078119738,0.09797735592905243,0.0
2013-05-13,100127.4517,0.00011686472709171447,0.09845803056625681,100072.8244,0.00011692852813882659,0.09796590092045,100072.8244,0.00011692852813882659,0.09796590092045,0.0
2013-05-14,100132.8517,5.3931263687578834e-05,0.09845272088660592,100078.22439999999,5.396070344132475e-05,0.09796061489676063,100078.22439999999,5.396070344132475e-05,0.09796061489676063,0.0
2013-05-15,100138.25170000001,5.3928355263410666e-05,0.09844741177960871,100083.6244,5.39577918412526e-05,0.09795532944348478,100083.6244,5.39577918412526e-05,0.09795532944348478,0.0
2013-05-16,100143.65169999999,5.392544715232539e-05,0.0984421032451726,100089.02439999998,5.395488055470743e-05,0.09795004456053019,100089.02439999998,5.395488055470743e-05,0.09795004456053019,0.0
2013-05-17,100149.95169999999,6.290962924815346e-05,0.09843591067852711,100095.32439999998,6.294396451322903e-05,0.09794387958444933,100095.32439999998,6.294396451322903e-05,0.09794387958444933,0.0
2013-05-20,100149.95169999999,0.0,0.09843591067852711,100095.32439999998,0.0,0.09794387958444933,100095.32439999998,0.0,0.09794387958444933,0.0
2013-05-21,100127.4517,-0.0002246631138413946,0.09845803056625681,100072.8244,-0.00022478572435680189,0.09796590092045,100072.8244,-0.00022478572435680189,0.09796590092045,0.0
2013-05-22,100147.2517,0.00019774796685445573,0.09843856454025891,100092.62439999999,0.00019785591261856084,0.09794652162202666,100092.62439999999,0.00019785591261856084,0.09794652162202666,0.0
2013-05-23,100191.3517,0.0004403515748201414,0.09839523604311252,100136.72439999999,0.00044059190439216245,0.097903386182662,100136.72439999999,0.00044059190439216245,0.097903386182662,0.0
2013-05-24,100197.6517,6.287967866591693e-05,0.0983890493713038,100143.0244,6.291398123670078e-05,0.09789722707835447,100143.0244,6.291398123670078e-05,0.09789722707835447,0.0
2013-05-27,100219.2517,0.0002155739144931168,0.09836784383014908,100164.62439999999,0.00021569150851408203,0.0978761160312402,100164.62439999999,0.00021569150851408203,0.0978761160312402,0.0
2013-05-28,100222.8517,3.5921242066194736e-05,0.09836431046194231,100168.22439999999,3.594083262004055e-05,0.09787259840856272,100168.22439999999,3.594083262004055e-05,0.09787259840856272,0.0
2013-05-29,100230.0517,7.183990355352776e-05,0.09835724448698457,100175.42439999999,7.187908184591585e-05,0.0978655639216837,100175.42439999999,7.187908184591585e-05,0.0978655639216837,0.0
2013-05-30,100230.0517,0.0,0.09835724448698457,100175.42439999999,0.0,0.0978655639216837,100175.42439999999,0.0,0.0978655639216837,0.0
2013-05-31,100246.2517,0.00016162817164344645,0.09834134975442681,100191.62439999999,0.00016171631013328636,0.09784974002277973,100191.62439999999,0.00016171631013328636,0.09784974002277973,0.0
2013-06-03,120263.3117,0.00017018092657528072,0.08122436977594061,120208.6844,0.0001702737140172328,0.08080684393547855,120208.6844,0.0001702737140172328,0.08080684393547855,20000.0
2013-06-04,120268.8117,4.5732983087409806e-05,0.08122065531308484,120214.1844,4.575376585691515e-05,0.08080314688721538,120214.1844,4.575376585691515e-05,0.08080314688721538,0.0
2013-06-05,120277.6117,7.316942668333937e-05,0.08121471287910521,120222.98439999999,7.320267607280329e-05,0.08079723231359075,120222.98439999999,7.320267607280329e-05,0.08079723231359075,0.0
2013-06-06,120288.61170000001,9.145509163799304e-05,0.081207286059317,120233.9844,9.149664729179996e-05,0.08078984031406676,120233.9844,9.149664729179996e-05,0.08078984031406676,0.0
2013-06-07,120307.3117,0.0001554594382271457,0.08119466358252941,120252.6844,0.0001555300699158657,0.08077727701852445,120252.6844,0.0001555300699158657,0.08077727701852445,0.0
2013-06-13,120302.91170000001,-3.6573005728568475e-05,0.08119763322403446,120248.2844,-3.658961978225683e-05,0.08078023273652621,120248.2844,-3.658961978225683e-05,0.08078023273652621,0.0
2013-06-14,120330.4117,0.00022858964601413234,0.08117907652766725,120275.78439999999,0.0002286934914472738,0.08076176304695956,120275.78439999999,0.0002286934914472738,0.08076176304695956,0.0
2013-06-17,120395.31169999999,0.0005393482751625545,0.08113531633474733,120340.68439999998,0.0005395932383542856,0.08071820804768497,120340.68439999998,0.0005395932383542856,0.08071820804768497,0.0
2013-06-18,120400.8117,4.568284198414041e-05,0.08113161001222723,120346.1844,4.5703579196310073e-05,0.08071451910526874,120346.1844,4.5703579196310073e-05,0.08071451910526874,0.0
2013-06-19,120401.9117,9.13615103126375e-06,0.08113086878835667,120347.28439999999,9.140298094845178e-06,0.08071378135724677,120347.28439999999,9.140298094845178e-06,0.08071378135724677,0.0
2013-06-20,120387.61170000001,-0.0001187688783182983,0.0811405057552114,120332.9844,-0.00011882278915786859,0.08072337313359274,120332.9844,-0.00011882278915786859,0.08072337313359274,0.0
2013-06-21,120417.3117,0.0002467031248531981,0.0811204930760799,120362.6844,0.0002468151201275859,0.08070345430082478,120362.6844,0.0002468151201275859,0.08070345430082478,0.0
2013-06-24,120343.61170000001,-0.0006120382439993577,0.08117017232581532,120288.9844,-0.0006123160210940171,0.08075290059560927,120288.9844,-0.0006123160210940171,0.08075290059560927,0.0
2013-06-25,120364.5117,0.00017366937641938307,0.08115607800035636,120309.8844,0.00017374824556259938,0.08073887235818834,120309.8844,0.00017374824556259938,0.08073887235818834,0.0
2013-06-26,120394.21170000001,0.0002467504713850044,0.08113605763988739,120339.5844,0.00024686250966099443,0.08071894587663205,120339.5844,0.00024686250966099443,0.08071894587663205,0.0
2013-06-27,120417.3117,0.0001918696893630223,0.0811204930760799,120362.6844,0.00019195678724637233,0.08070345430082478,120362.6844,0.00019195678724637233,0.08070345430082478,0.0
2013-06-28,120520.7117,0.0008586805214318982,0.08105089625022523,120466.08439999999,0.0008590702385498084,0.08063418387324951,120466.08439999999,0.0008590702385498084,0.08063418387324951,0.0
2013-07-01,140577.04270000002,0.00046739684163354944,0.06843395276517654,140522.4154,0.00046760879031282343,0.06807181169474828,140522.4154,0.00046760879031282343,0.06807181169474828,20000.0
2013-07-02,140599.1427,0.00015720916854933265,0.06842319601142209,140544.51539999997,0.00015727028273082588,0.06806110770509652,140544.51539999997,0.00015727028273082588,0.06806110770509652,0.0
2013-07-03,140627.74270000003,0.0002034151805681006,0.06840928052527152,140573.1154,0.0002034942446429433,0.06804726047922528,140573.1154,0.0002034942446429433,0.06804726047922528,0.0
2013-07-04,140647.24270000003,0.00013866396221406951,0.06839979593855204,140592.6154,0.00013871784760910444,0.06803782241894331,140592.6154,0.00013871784760910444,0.06803782241894331,0.0
2013-07-05,140686.2427,0.0002772894743707788,0.06838083465285413,140631.61539999998,0.00027739721527342276,0.06801895415047615,140631.61539999998,0.00027739721527342276,0.06801895415047615,0.0
2013-07-08,140748.6427,0.0004435401699727226,0.06835051845228207,140694.01539999997,0.00044371245983709784,0.06798878667869761,140694.01539999997,0.00044371245983709784,0.06798878667869761,0.0
2013-07-09,140769.4427,0.0001477811764363235,0.06834041902476044,140714.81540000002,0.00014783855547029212,0.06797873680044635,140714.81540000002,0.00014783855547029212,0.06797873680044635,0.0
2013-07-10,140795.44269999999,0.00018469917548347148,0.06832779893663424,140740.81539999996,0.00018477087807733383,0.06796617862994132,140740.81539999996,0.00018477087807733383,0.06796617862994132,0.0
2013-07-11,140782.4427,-9.23325339987624e-05,0.06833410839802118,140727.81540000002,-9.236837205317538e-05,0.06797245713515136,140727.81540000002,-9.236837205317538e-05,0.06797245713515136,0.0
2013-07-12,140869.5427,0.000618685102556249,0.06829185724331883,140814.9154,0.0006189252618780117,0.06793041328631864,140814.9154,0.0006189252618780117,0.06793041328631864,0.0
2013-07-15,140909.8427,0.00028608029264232115,0.06827232587635275,140855.2154,0.0002861912737404104,0.06791097775709337,140855.2154,0.0002861912737404104,0.06791097775709337,0.0
2013-07-16,140935.8427,0.00018451514459050244,0.06825973092223193,140881.2154,0.00018458670434151614,0.06789844460697346,140881.2154,0.00018458670434151614,0.06789844460697346,0.0
2013-07-17,140960.54270000002,0.0001752570497810524,0.0682477700194042,140905.9154,0.00017532500645933702,0.06788654239848893,140905.9154,0.00017532500645933702,0.06788654239848893,0.0
2013-07-18,140985.2427,0.00017522634012956395,0.06823581330757256,140930.6154,0.00017529427298978995,0.06787464436205105,140930.6154,0.00017529427298978995,0.06787464436205105,0.0
2013-07-19,141059.3427,0.0005255869237157373,0.06819996829603833,141004.7154,0.0005257906508793209,0.06783897526309249,141004.7154,0.0005257906508793209,0.06783897526309249,0.0
2013-07-22,141082.7427,0.00016588762964642179,0.0681886566414193,141028.1154,0.00016595189695345347,0.06782771912443776,141028.1154,0.00016595189695345347,0.06782771912443776,0.0
2013-07-23,141098.3427,0.00011057341033682277,0.06818111762272319,141043.7154,0.00011061624099362177,0.067820217106958,141043.7154,0.00011061624099362177,0.067820217106958,0.0
2013-07-24,141106.1427,5.5280592604622925e-05,0.0681773487384827,141051.51539999997,5.530200319725509e-05,0.06781646672049861,141051.51539999997,5.530200319725509e-05,0.06781646672049861,0.0
2013-07-25,141103.54270000002,-1.842584560973748e-05,0.06817860498693208,141048.9154,-1.8432981684801675e-05,0.06781771680323034,141048.9154,-1.8432981684801675e-05,0.06781771680323034,0.0
2013-07-26,141156.8427,0.00037773679512298486,0.06815286114358525,141102.2154,0.0003778830900531549,0.06779209931525991,141102.2154,0.0003778830900531549,0.06779209931525991,0.0
2013-07-29,141167.2427,7.367691003179466e-05,0.0681478402212924,141112.6154,7.370543382712036e-05,0.06778710303742265,141112.6154,7.370543382712036e-05,0.06778710303742265,0.0
2013-07-30,141178.9427,8.288041741288943e-05,0.06814219256792893,141124.31540000002,8.291250195346933e-05,0.06778148310507229,141124.31540000002,8.291250195346933e-05,0.06778148310507229,0.0
2013-07-31,141214.0427,0.00024862064645558846,0.06812525522293547,141159.4154,0.00024871688412075876,0.06776462889771925,141159.4154,0.00024871688412075876,0.06776462889771925,0.0
2013-08-01,161225.1202,7.844474804508117e-05,0.05808722727812243,161170.4929,7.847510538794289e-05,0.057767974351091635,161170.4929,7.847510538794289e-05,0.057767974351091635,20000.0
2013-08-02,161301.6202,0.00047449181557501774,0.05805967843588969,161246.9929,0.0004746526403407447,0.05774056763820739,161246.9929,0.0004746526403407447,0.05774056763820739,0.0
2013-08-05,161303.1202,9.299348624924875e-06,0.058059138523719696,161248.4929,9.302499060837022e-06,0.057740030511627786,161248.4929,9.302499060837022e-06,0.057740030511627786,0.0
2013-08-06,161315.1202,7.439409718257295e-05,0.05805481958782936,161260.4929,7.441930020046783e-05,0.05773573385871746,161260.4929,7.441930020046783e-05,0.05773573385871746,0.0
2013-08-07,161331.6202,0.00010228427427971809,0.05804888210005101,161276.9929,0.00010231892327294823,0.05772982700497758,161276.9929,0.00010231892327294823,0.05772982700497758,0.0
2013-08-08,161334.6202,1.859523877767444e-05,0.058047802687299525,161279.9929,1.8601537305817928e-05,0.05772875316142202,161279.9929,1.8601537305817928e-05,0.05772875316142202,0.0
2013-08-09,161385.6202,0.0003161131810194284,0.058029458810482104,161330.9929,0.0003162202520161639,0.05771050393132488,161330.9929,0.0003162202520161639,0.05771050393132488,0.0
2013-08-12,161397.6202,7.43560670717347e-05,0.05802514428896151,161342.9929,7.43812443244618e-05,0.057706211671495505,161342.9929,7.43812443244618e-05,0.057706211671495505,0.0
2013-08-13,161420.1202,0.00013940725998384806,0.05801705629011177,161365.4929,0.00013945446031193853,0.057698165404977964,161365.4929,0.00013945446031193853,0.057698165404977964,0.0
2013-08-14,161435.1202,9.292521887238614e-05,0.05801166554339399,161380.4929,9.295667698472343e-05,0.057692802473774056,161380.4929,9.295667698472343e-05,0.057692802473774056,0.0
2013-08-15,161478.6202,0.0002694580952775638,0.057996038041449705,161423.9929,0.00026954930684808254,0.05767725560950362,161423.9929,0.00026954930684808254,0.05767725560950362,0.0
2013-08-16,161507.1202,0.00017649395297469894,0.05798580389770338,161452.4929,0.00017655368008173689,0.05766707427532076,161452.4929,0.00017655368008173689,0.05766707427532076,0.0
2013-08-19,161526.6202,0.00012073771098042307,0.05797880366966292,161471.9929,0.000120778562472168,0.057660110170102426,161471.9929,0.000120778562472168,0.057660110170102426,0.0
2013-08-20,161544.6202,0.00011143674013425198,0.05797234342069417,161489.9929,0.00011147444009784735,0.05765368325804166,161489.9929,0.00011147444009784735,0.05765368325804166,0.0
2013-08-21,161568.6202,0.00014856576449462366,0.05796373199453744,161513.9929,0.00014861601990934226,0.05764511627029435,161513.9929,0.00014861601990934226,0.05764511627029435,0.0
2013-08-22,161601.6202,0.00020424758198189785,0.057951895460018464,161546.9929,0.00020431666264619786,0.057633340818441174,161546.9929,0.00020431666264619786,0.057633340818441174,0.0
2013-08-23,161642.1202,0.00025061629920464235,0.05793737540940773,161587.4929,0.00025070104539226534,0.05761889570105458,161587.4929,0.00025070104539226534,0.05761889570105458,0.0
2013-08-26,161645.1202,1.855951899343289e-05,0.05793630013954488,161590.4929,1.8565793343139347e-05,0.05761782598040455,161590.4929,1.8565793343139347e-05,0.05761782598040455,0.0
2013-08-27,161669.1202,0.0001484733963530438,0.057927699417269475,161614.4929,0.00014852358928596487,0.05760926964490074,161614.4929,0.00014852358928596487,0.05760926964490074,0.0
2013-08-28,161708.1202,0.0002412334523238524,0.057913728688560984,161653.4929,0.0002413149916209445,0.057595371018426024,161653.4929,0.0002413149916209445,0.057595371018426024,0.0
2013-08-29,161747.1202,0.00024117527278022521,0.05789976469701628,161692.4929,0.00024125677274500212,0.057581479096609295,161692.4929,0.00024125677274500212,0.057581479096609295,0.0
2013-08-30,161774.1202,0.00016692723781797092,0.05789010126231556,161719.4929,0.0001669836336601893,0.05757186553730528,161719.4929,0.0001669836336601893,0.05757186553730528,0.0
2013-09-02,181804.4586,0.0001875355586078431,0.04967842191302567,181749.83130000002,0.00018759890632824572,0.049392790275453735,181749.83130000002,0.00018759890632824572,0.049392790275453735,20000.0
2013-09-03,181819.7586,8.415635192782212e-05,0.0496742415100754,181765.1313,8.418164622514546e-05,0.04938863265905168,181765.1313,8.418164622514546e-05,0.04938863265905168,0.0
2013-09-04,181846.9586,0.0001495987026352008,0.049666811419523005,181792.33130000002,0.00014964366270620033,0.049381243068969856,181792.33130000002,0.00014964366270620033,0.049381243068969856,0.0
2013-09-05,181853.7586,3.7394081552566405e-05,0.04966495424417369,181799.1313,3.74053182077283e-05,0.049379396016948934,181799.1313,3.74053182077283e-05,0.049379396016948934,0.0
2013-09-06,181901.3586,0.00026174878301366,0.04965195790461791,181846.7313,0.00026182743371561124,0.04936647052066091,181846.7313,0.00026182743371561124,0.04936647052066091,0.0
2013-09-09,181950.6586,0.0002710260131064679,0.04963850457862541,181896.0313,0.00027110743012848104,0.04935309053111813,181896.0313,0.00027110743012848104,0.04935309053111813,0.0
2013-09-10,181952.3586,9.34319234180414e-06,0.04963804080086274,181897.7313,9.345998303933456e-06,0.04935262928152857,181897.7313,9.345998303933456e-06,0.04935262928152857,0.0
2013-09-11,181972.7586,0.00011211726056736815,0.04963247614360235,181918.1313,0.00011215093148320143,0.04934709495886294,181918.1313,0.00011215093148320143,0.04934709495886294,0.0
2013-09-12,181971.0586,-9.342057641470447e-06,0.049632939817387034,181916.4313,-9.344862921922825e-06,0.04934755610501028,181916.4313,-9.344862921922825e-06,0.04934755610501028,0.0
2013-09-13,182028.8586,0.0003176329271517009,0.049617179767340515,181974.2313,0.0003177283084709881,0.04933188196959839,181974.2313,0.0003177283084709881,0.04933188196959839,0.0
2013-09-16,182064.55860000002,0.00019612274819813535,0.04960745061779425,182009.93130000003,0.0001961816227769031,0.04932220585921399,182009.93130000003,0.0001961816227769031,0.04932220585921399,0.0
2013-09-17,182091.7586,0.00014939755551068856,0.04960004049299136,182037.1313,0.00014944239474035115,0.0493148361320062,182037.1313,0.00014944239474035115,0.0493148361320062,0.0
2013-09-18,182175.05860000002,0.0004574616700967482,0.049577360750743336,182120.43130000003,0.00045759894920971433,0.04929228003645737,182120.43130000003,0.00045759894920971433,0.04929228003645737,0.0
2013-09-23,182192.0586,9.331683563384985e-05,0.04957273477999995,182137.4313,9.334482616041306e-05,0.049287679286602507,182137.4313,9.334482616041306e-05,0.049287679286602507,0.0
2013-09-24,182180.1586,-6.531568989032177e-05,0.04957597286886986,182125.5313,-6.533527960206342e-05,0.049290899721317644,182125.5313,-6.533527960206342e-05,0.049290899721317644,0.0
2013-09-25,182190.3586,5.598853397859038e-05,0.04957319733822626,182135.7313,5.600532735416941e-05,0.04928813932294018,182135.7313,5.600532735416941e-05,0.04928813932294018,0.0
2013-09-26,182236.2586,0.0002519342974716121,0.0495607112952439,182181.6313,0.0002520098591989317,0.0492757213553395,182181.6313,0.0002520098591989317,0.0492757213553395,0.0
2013-09-27,182295.7586,0.00032649924036576294,0.04954453504218835,182241.1313,0.0003265971414101454,0.04925963329991684,182241.1313,0.0003265971414101454,0.04925963329991684,0.0
2013-09-30,182481.0586,0.0010164800400351837,0.04949422515022613,182426.4313,0.0010167847328326207,0.049209597732233865,182426.4313,0.0010167847328326207,0.049209597732233865,0.0
2013-10-08,202519.4553,0.00021041471533855827,0.04253890218714218,202464.828,0.00021047772368509854,0.04228056835629743,202464.828,0.00021047772368509854,0.04228056835629743,20000.0
2013-10-09,202576.4553,0.0002814544405898012,0.04252693279306291,202521.828,0.000281530380180417,0.04226866844200123,202521.828,0.000281530380180417,0.04226866844200123,0.0
2013-10-10,202604.9553,0.00014068762313868,0.04252095062158636,202550.328,0.00014072557156663557,0.04226272099643305,202550.328,0.00014072557156663557,0.04226272099643305,0.0
2013-10-11,202671.4553,0.0003282249434695128,0.04250699876431988,202616.828,0.0003283134648885966,0.042248850130059294,202616.828,0.0003283134648885966,0.042248850130059294,0.0
2013-10-14,202709.4553,0.00018749556983133076,0.042499030384400685,202654.828,0.00018754612030535966,0.04224092800789331,202654.828,0.00018754612030535966,0.04224092800789331,0.0
2013-10-15,202745.5553,0.0001780874007411004,0.042491463190167465,202690.928,0.0001781354056860085,0.042233404743205874,202690.928,0.0001781354056860085,0.042233404743205874,0.0
2013-10-16,202794.9553,0.00024365515646884717,0.04248111244806696,202740.328,0.0002437208240517741,0.04222311409104557,202740.328,0.0002437208240517741,0.04222311409104557,0.0
2013-10-17,202779.7553,-7.495255479861296e-05,0.042484296754647544,202725.128,-7.497275036472129e-05,0.0422262799113882,202725.128,-7.497275036472129e-05,0.0422262799113882,0.0
2013-10-18,202851.9553,0.00035605132224958425,0.042469175548538636,202797.328,0.00035614726557242626,0.042211246491373894,202797.328,0.00035614726557242626,0.042211246491373894,0.0
2013-10-21,202882.3553,0.00014986298729557923,0.042462811944691634,202827.728,0.00014990335572862001,0.04220491983226278,202827.728,0.00014990335572862001,0.04220491983226278,0.0
2013-10-22,202927.9553,0.00022476079761868384,0.04245327011383932,202873.328,0.0002248213321207615,0.04219543339871667,202873.328,0.0002248213321207615,0.04219543339871667,0.0
2013-10-23,202956.4553,0.0001404439322214568,0.04244730864690074,202901.828,0.00014048174928160684,0.04218950654303618,202901.828,0.00014048174928160684,0.04218950654303618,0.0
2013-10-24,202964.0553,3.744645613146247e-05,0.042445719205138545,202909.428,3.745653784847924e-05,0.042187926329376874,202909.428,3.745653784847924e-05,0.042187926329376874,0.0
2013-10-25,203011.55529999998,0.00023403158716828187,0.042435787890345834,202956.92799999999,0.00023409459317957904,0.04217805267529474,202956.92799999999,0.00023409459317957904,0.04217805267529474,0.0
2013-10-28,203011.55529999998,0.0,0.042435787890345834,202956.92799999999,0.0,0.04217805267529474,202956.92799999999,0.0,0.04217805267529474,0.0
2013-10-29,203002.0553,-4.679536583984678e-05,0.042437773781495366,202947.428,-4.680796114520103e-05,0.04218002703636136,202947.428,-4.680796114520103e-05,0.04218002703636136,0.0
2013-10-30,203019.15529999998,8.42356003474265e-05,0.042434199311241115,202964.528,8.42582740194775e-05,0.04217647331951523,202964.528,8.42582740194775e-05,0.04217647331951523,0.0
2013-10-31,203051.4553,0.0001590982878059144,0.04242744917672113,202996.828,0.00015914110863746167,0.04216976237677961,202996.828,0.00015914110863746167,0.04216976237677961,0.0
2013-11-01,223134.71920000002,0.00041006305459379,0.036446677725265504,223080.0919,0.0004101734042858407,0.03621072517587574,223080.0919,0.0004101734042858407,0.03621072517587574,20000.0
2013-11-04,223191.41920000003,0.0002541065783185914,0.03643741873746736,223136.7919,0.0002541688033077527,0.03620152387787378,223136.7919,0.0002541688033077527,0.03620152387787378,0.0
2013-11-05,223208.21920000002,7.527171098331564e-05,0.036434676237047874,223153.5919,7.529013864959744e-05,0.03619879846531837,223153.5919,7.529013864959744e-05,0.03619879846531837,0.0
2013-11-06,223237.61920000002,0.00013171557976399129,0.03642987785456553,223182.99190000002,0.00013174782332514567,0.036194029980651056,223182.99190000002,0.00013174782332514567,0.036194029980651056,0.0
2013-11-07,223267.0192,0.0001316982330548111,0.03642508073579375,223212.3919,0.0001317304681225373,0.03618926275212771,223212.3919,0.0001317304681225373,0.03618926275212771,0.0
2013-11-08,223330.0192,0.0002821733376732194,0.036414805448599596,223275.3919,0.0002822423946258201,0.036179051489999885,223275.3919,0.0002822423946258201,0.036179051489999885,0.0
